390,  -0.93379,  -1.04790,  -0.13385
391,  -0.92453,  -1.03687,  -0.12600
392,  -0.91588,  -1.02614,  -0.11762
393,  -0.90794,  -1.01587,  -0.10885
394,  -0.90087,  -1.00622,  -0.09984
395,  -0.89477,  -0.99737,  -0.09075
396,  -0.88978,  -0.98946,  -0.08174
397,  -0.88603,  -0.98268,  -0.07298
398,  -0.88364,  -0.97719,  -0.06463
399,  -0.88274,  -0.97314,  -0.05688
400,  -0.88346,  -0.97071,  -0.04990
401,  -0.88581,  -0.96995,  -0.04383
402,  -0.88934,  -0.97044,  -0.03856
403,  -0.89352,  -0.97167,  -0.03391
404,  -0.89780,  -0.97310,  -0.02970
405,  -0.90163,  -0.97422,  -0.02576
406,  -0.90464,  -0.97461,  -0.02194
407,  -0.90709,  -0.97432,  -0.01828
408,  -0.90942,  -0.97353,  -0.01489
409,  -0.91205,  -0.97241,  -0.01185
410,  -0.91541,  -0.97112,  -0.00926
411,  -0.91980,  -0.96979,  -0.00719
412,  -0.92494,  -0.96835,  -0.00556
413,  -0.93043,  -0.96670,  -0.00428
414,  -0.93587,  -0.96472,  -0.00326
415,  -0.94085,  -0.96230,  -0.00238
416,  -0.94504,  -0.95933,  -0.00158
417,  -0.94846,  -0.95570,  -0.00088
418,  -0.95118,  -0.95132,  -0.00035
419,  -0.95329,  -0.94607,  -0.00005
420,  -0.95489,  -0.93984,  -0.00003
421,  -0.95603,  -0.93261,  -0.00035
422,  -0.95681,  -0.92460,  -0.00103
423,  -0.95728,  -0.91612,  -0.00209
424,  -0.95751,  -0.90747,  -0.00357
425,  -0.95756,  -0.89896,  -0.00547
426,  -0.95748,  -0.89079,  -0.00783
427,  -0.95717,  -0.88277,  -0.01066
428,  -0.95650,  -0.87457,  -0.01400
429,  -0.95535,  -0.86590,  -0.01785
430,  -0.95359,  -0.85645,  -0.02225
431,  -0.95117,  -0.84602,  -0.02719
432,  -0.94825,  -0.83497,  -0.03256
433,  -0.94509,  -0.82375,  -0.03824
434,  -0.94193,  -0.81285,  -0.04409
435,  -0.93902,  -0.80274,  -0.05000
436,  -0.93653,  -0.79377,  -0.05588
437,  -0.93429,  -0.78568,  -0.06182
438,  -0.93207,  -0.77807,  -0.06794
439,  -0.92964,  -0.77054,  -0.07434
440,  -0.92675,  -0.76267,  -0.08115
441,  -0.92322,  -0.75415,  -0.08843
442,  -0.91910,  -0.74505,  -0.09609
443,  -0.91447,  -0.73552,  -0.10401
444,  -0.90942,  -0.72574,  -0.11205
445,  -0.90407,  -0.71587,  -0.12009
446,  -0.89847,  -0.70605,  -0.12810
447,  -0.89263,  -0.69630,  -0.13639
448,  -0.88652,  -0.68663,  -0.14534
449,  -0.88013,  -0.67704,  -0.15533
450,  -0.87342,  -0.66754,  -0.16670
451,  -0.86638,  -0.65809,  -0.17968
452,  -0.85893,  -0.64854,  -0.19393
453,  -0.85102,  -0.63871,  -0.20899
454,  -0.84256,  -0.62840,  -0.22443
455,  -0.83350,  -0.61743,  -0.23983
456,  -0.82379,  -0.60566,  -0.25490
457,  -0.81350,  -0.59325,  -0.26972
458,  -0.80273,  -0.58041,  -0.28450
459,  -0.79157,  -0.56735,  -0.29941
460,  -0.78013,  -0.55431,  -0.31463
461,  -0.76850,  -0.54148,  -0.33033
462,  -0.75673,  -0.52888,  -0.34667
463,  -0.74488,  -0.51649,  -0.36383
464,  -0.73300,  -0.50432,  -0.38195
465,  -0.72114,  -0.49235,  -0.40119
466,  -0.70935,  -0.48059,  -0.42167
467,  -0.69771,  -0.46911,  -0.44346
468,  -0.68627,  -0.45802,  -0.46657
469,  -0.67510,  -0.44740,  -0.49105
470,  -0.66428,  -0.43737,  -0.51694
471,  -0.65382,  -0.42798,  -0.54421
472,  -0.64358,  -0.41903,  -0.57266
473,  -0.63337,  -0.41029,  -0.60205
474,  -0.62299,  -0.40152,  -0.63215
475,  -0.61223,  -0.39247,  -0.66272
476,  -0.60095,  -0.38293,  -0.69356
477,  -0.58916,  -0.37291,  -0.72451
478,  -0.57693,  -0.36245,  -0.75542
479,  -0.56434,  -0.35162,  -0.78615
480,  -0.55146,  -0.34047,  -0.81657
481,  -0.53837,  -0.32908,  -0.84661
482,  -0.52522,  -0.31762,  -0.87651
483,  -0.51218,  -0.30631,  -0.90656
484,  -0.49943,  -0.29534,  -0.93707
485,  -0.48714,  -0.28496,  -0.96832
486,  -0.47541,  -0.27528,  -1.00051
487,  -0.46403,  -0.26608,  -1.03335
488,  -0.45270,  -0.25700,  -1.06647
489,  -0.44110,  -0.24770,  -1.09950
490,  -0.42894,  -0.23781,  -1.13208
491,  -0.41598,  -0.22708,  -1.16395
492,  -0.40246,  -0.21575,  -1.19531
493,  -0.38869,  -0.20421,  -1.22643
494,  -0.37501,  -0.19284,  -1.25762
495,  -0.36178,  -0.18206,  -1.28916
496,  -0.34926,  -0.17220,  -1.32131
497,  -0.33739,  -0.16313,  -1.35421
498,  -0.32600,  -0.15464,  -1.38798
499,  -0.31493,  -0.14649,  -1.42274
500,  -0.30399,  -0.13844,  -1.45859
501,  -0.29304,  -0.13029,  -1.49566
502,  -0.28211,  -0.12208,  -1.53400
503,  -0.27124,  -0.11390,  -1.57370
504,  -0.26048,  -0.10585,  -1.61482
505,  -0.24990,  -0.09801,  -1.65743
506,  -0.23955,  -0.09049,  -1.70148
507,  -0.22944,  -0.08334,  -1.74647
508,  -0.21959,  -0.07658,  -1.79178
509,  -0.21000,  -0.07025,  -1.83679
510,  -0.20069,  -0.06439,  -1.88089
511,  -0.19166,  -0.05901,  -1.92362
512,  -0.18279,  -0.05393,  -1.96521
513,  -0.17395,  -0.04894,  -2.00605
514,  -0.16502,  -0.04381,  -2.04651
515,  -0.15585,  -0.03834,  -2.08698
516,  -0.14637,  -0.03237,  -2.12777
517,  -0.13673,  -0.02615,  -2.16885
518,  -0.12718,  -0.02002,  -2.21014
519,  -0.11797,  -0.01434,  -2.25156
520,  -0.10935,  -0.00948,  -2.29299
521,  -0.10154,  -0.00573,  -2.33440
522,  -0.09450,  -0.00304,  -2.37583
