390.0,  0.639125,  0.360875,  0.866905
390.1,  0.639035,  0.360965,  0.866070
390.2,  0.638944,  0.361056,  0.865251
390.3,  0.638851,  0.361149,  0.864449
390.4,  0.638757,  0.361243,  0.863663
390.5,  0.638661,  0.361339,  0.862893
390.6,  0.638564,  0.361436,  0.862140
390.7,  0.638465,  0.361535,  0.861403
390.8,  0.638364,  0.361636,  0.860683
390.9,  0.638262,  0.361738,  0.859979
391.0,  0.638158,  0.361842,  0.859291
391.1,  0.638053,  0.361947,  0.858620
391.2,  0.637947,  0.362053,  0.857965
391.3,  0.637839,  0.362161,  0.857327
391.4,  0.637729,  0.362271,  0.856705
391.5,  0.637619,  0.362381,  0.856099
391.6,  0.637506,  0.362494,  0.855510
391.7,  0.637393,  0.362607,  0.854937
391.8,  0.637278,  0.362722,  0.854380
391.9,  0.637162,  0.362838,  0.853840
392.0,  0.637044,  0.362956,  0.853317
392.1,  0.636926,  0.363074,  0.852809
392.2,  0.636806,  0.363194,  0.852318
392.3,  0.636684,  0.363316,  0.851844
392.4,  0.636562,  0.363438,  0.851386
392.5,  0.636438,  0.363562,  0.850945
392.6,  0.636313,  0.363687,  0.850520
392.7,  0.636187,  0.363813,  0.850111
392.8,  0.636060,  0.363940,  0.849719
392.9,  0.635931,  0.364069,  0.849344
393.0,  0.635802,  0.364198,  0.848985
393.1,  0.635671,  0.364329,  0.848643
393.2,  0.635540,  0.364460,  0.848317
393.3,  0.635407,  0.364593,  0.848008
393.4,  0.635273,  0.364727,  0.847715
393.5,  0.635139,  0.364861,  0.847439
393.6,  0.635003,  0.364997,  0.847180
393.7,  0.634866,  0.365134,  0.846937
393.8,  0.634729,  0.365271,  0.846711
393.9,  0.634590,  0.365410,  0.846502
394.0,  0.634451,  0.365549,  0.846309
394.1,  0.634310,  0.365690,  0.846134
394.2,  0.634169,  0.365831,  0.845975
394.3,  0.634027,  0.365973,  0.845833
394.4,  0.633884,  0.366116,  0.845707
394.5,  0.633740,  0.366260,  0.845599
394.6,  0.633596,  0.366404,  0.845508
394.7,  0.633450,  0.366550,  0.845433
394.8,  0.633304,  0.366696,  0.845376
394.9,  0.633158,  0.366842,  0.845335
395.0,  0.633010,  0.366990,  0.845312
395.1,  0.632862,  0.367138,  0.845306
395.2,  0.632713,  0.367287,  0.845317
395.3,  0.632563,  0.367437,  0.845345
395.4,  0.632413,  0.367587,  0.845390
395.5,  0.632263,  0.367737,  0.845452
395.6,  0.632111,  0.367889,  0.845532
395.7,  0.631959,  0.368041,  0.845629
395.8,  0.631807,  0.368193,  0.845744
395.9,  0.631654,  0.368346,  0.845875
396.0,  0.631500,  0.368500,  0.846025
396.1,  0.631346,  0.368654,  0.846192
396.2,  0.631191,  0.368809,  0.846376
396.3,  0.631036,  0.368964,  0.846578
396.4,  0.630881,  0.369119,  0.846798
396.5,  0.630725,  0.369275,  0.847036
396.6,  0.630569,  0.369431,  0.847291
396.7,  0.630412,  0.369588,  0.847564
396.8,  0.630255,  0.369745,  0.847855
396.9,  0.630098,  0.369902,  0.848164
397.0,  0.629940,  0.370060,  0.848491
397.1,  0.629782,  0.370218,  0.848836
397.2,  0.629624,  0.370376,  0.849199
397.3,  0.629465,  0.370535,  0.849580
397.4,  0.629307,  0.370693,  0.849980
397.5,  0.629148,  0.370852,  0.850398
397.6,  0.628989,  0.371011,  0.850834
397.7,  0.628829,  0.371171,  0.851289
397.8,  0.628670,  0.371330,  0.851762
397.9,  0.628510,  0.371490,  0.852254
398.0,  0.628351,  0.371649,  0.852764
398.1,  0.628191,  0.371809,  0.853294
398.2,  0.628031,  0.371969,  0.853842
398.3,  0.627871,  0.372129,  0.854409
398.4,  0.627711,  0.372289,  0.854994
398.5,  0.627551,  0.372449,  0.855599
398.6,  0.627391,  0.372609,  0.856223
398.7,  0.627231,  0.372769,  0.856867
398.8,  0.627071,  0.372929,  0.857529
398.9,  0.626911,  0.373089,  0.858211
399.0,  0.626751,  0.373249,  0.858912
399.1,  0.626592,  0.373408,  0.859633
399.2,  0.626432,  0.373568,  0.860374
399.3,  0.626273,  0.373727,  0.861134
399.4,  0.626114,  0.373886,  0.861914
399.5,  0.625954,  0.374046,  0.862714
399.6,  0.625796,  0.374204,  0.863534
399.7,  0.625637,  0.374363,  0.864374
399.8,  0.625479,  0.374521,  0.865235
399.9,  0.625321,  0.374679,  0.866115
400.0,  0.625163,  0.374837,  0.867016
400.1,  0.625005,  0.374995,  0.867938
400.2,  0.624848,  0.375152,  0.868879
400.3,  0.624691,  0.375309,  0.869839
400.4,  0.624535,  0.375465,  0.870818
400.5,  0.624379,  0.375621,  0.871814
400.6,  0.624223,  0.375777,  0.872827
400.7,  0.624067,  0.375933,  0.873857
400.8,  0.623912,  0.376088,  0.874902
400.9,  0.623757,  0.376243,  0.875962
401.0,  0.623603,  0.376397,  0.877036
401.1,  0.623449,  0.376551,  0.878123
401.2,  0.623295,  0.376705,  0.879223
401.3,  0.623142,  0.376858,  0.880335
401.4,  0.622989,  0.377011,  0.881459
401.5,  0.622837,  0.377163,  0.882592
401.6,  0.622685,  0.377315,  0.883736
401.7,  0.622533,  0.377467,  0.884888
401.8,  0.622382,  0.377618,  0.886049
401.9,  0.622231,  0.377769,  0.887217
402.0,  0.622081,  0.377919,  0.888391
402.1,  0.621931,  0.378069,  0.889572
402.2,  0.621782,  0.378218,  0.890758
402.3,  0.621633,  0.378367,  0.891948
402.4,  0.621485,  0.378515,  0.893142
402.5,  0.621337,  0.378663,  0.894339
402.6,  0.621189,  0.378811,  0.895538
402.7,  0.621042,  0.378958,  0.896738
402.8,  0.620896,  0.379104,  0.897939
402.9,  0.620750,  0.379250,  0.899139
403.0,  0.620604,  0.379396,  0.900339
403.1,  0.620459,  0.379541,  0.901536
403.2,  0.620315,  0.379685,  0.902731
403.3,  0.620171,  0.379829,  0.903923
403.4,  0.620027,  0.379973,  0.905110
403.5,  0.619885,  0.380115,  0.906291
403.6,  0.619742,  0.380258,  0.907467
403.7,  0.619601,  0.380399,  0.908637
403.8,  0.619460,  0.380540,  0.909798
403.9,  0.619319,  0.380681,  0.910951
404.0,  0.619179,  0.380821,  0.912095
404.1,  0.619040,  0.380960,  0.913229
404.2,  0.618901,  0.381099,  0.914352
404.3,  0.618763,  0.381237,  0.915463
404.4,  0.618625,  0.381375,  0.916561
404.5,  0.618488,  0.381512,  0.917646
404.6,  0.618352,  0.381648,  0.918717
404.7,  0.618216,  0.381784,  0.919772
404.8,  0.618081,  0.381919,  0.920811
404.9,  0.617947,  0.382053,  0.921833
405.0,  0.617813,  0.382187,  0.922837
405.1,  0.617680,  0.382320,  0.923823
405.2,  0.617547,  0.382453,  0.924791
405.3,  0.617415,  0.382585,  0.925740
405.4,  0.617283,  0.382717,  0.926673
405.5,  0.617151,  0.382849,  0.927589
405.6,  0.617020,  0.382980,  0.928488
405.7,  0.616888,  0.383112,  0.929372
405.8,  0.616755,  0.383245,  0.930240
405.9,  0.616623,  0.383377,  0.931093
406.0,  0.616490,  0.383510,  0.931932
406.1,  0.616356,  0.383644,  0.932758
406.2,  0.616222,  0.383778,  0.933570
406.3,  0.616086,  0.383914,  0.934369
406.4,  0.615950,  0.384050,  0.935155
406.5,  0.615812,  0.384188,  0.935930
406.6,  0.615673,  0.384327,  0.936694
406.7,  0.615533,  0.384467,  0.937447
406.8,  0.615391,  0.384609,  0.938190
406.9,  0.615247,  0.384753,  0.938922
407.0,  0.615101,  0.384899,  0.939646
407.1,  0.614954,  0.385046,  0.940361
407.2,  0.614804,  0.385196,  0.941067
407.3,  0.614653,  0.385347,  0.941766
407.4,  0.614498,  0.385502,  0.942458
407.5,  0.614342,  0.385658,  0.943144
407.6,  0.614182,  0.385818,  0.943823
407.7,  0.614020,  0.385980,  0.944496
407.8,  0.613855,  0.386145,  0.945165
407.9,  0.613687,  0.386313,  0.945829
408.0,  0.613516,  0.386484,  0.946489
408.1,  0.613342,  0.386658,  0.947145
408.2,  0.613164,  0.386836,  0.947799
408.3,  0.612982,  0.387018,  0.948450
408.4,  0.612797,  0.387203,  0.949099
408.5,  0.612608,  0.387392,  0.949747
408.6,  0.612415,  0.387585,  0.950394
408.7,  0.612218,  0.387782,  0.951041
408.8,  0.612017,  0.387983,  0.951689
408.9,  0.611811,  0.388189,  0.952337
409.0,  0.611601,  0.388399,  0.952986
409.1,  0.611386,  0.388614,  0.953638
409.2,  0.611166,  0.388834,  0.954292
409.3,  0.610942,  0.389058,  0.954949
409.4,  0.610712,  0.389288,  0.955609
409.5,  0.610478,  0.389522,  0.956274
