390,  -3.22745,  -3.30405,  -2.15199
395,  -2.81418,  -2.87930,  -1.74308
400,  -2.44375,  -2.49408,  -1.35331
405,  -2.12856,  -2.16507,  -1.00365
410,  -1.85993,  -1.88044,  -0.71035
415,  -1.66022,  -1.64817,  -0.48169
420,  -1.50076,  -1.45398,  -0.30724
425,  -1.38493,  -1.29683,  -0.19265
430,  -1.28044,  -1.15602,  -0.10372
435,  -1.19125,  -1.03040,  -0.04826
440,  -1.11586,  -0.92941,  -0.00732
445,  -1.05834,  -0.85023,  -0.00054
450,  -0.99914,  -0.77581,  -0.00627
455,  -0.94671,  -0.71563,  -0.04981
460,  -0.88139,  -0.64390,  -0.09626
465,  -0.80575,  -0.56860,  -0.14924
470,  -0.73790,  -0.50557,  -0.23572
475,  -0.67508,  -0.45196,  -0.35305
480,  -0.60995,  -0.39808,  -0.48632
485,  -0.54491,  -0.34470,  -0.62257
490,  -0.48543,  -0.29825,  -0.77161
495,  -0.41648,  -0.24328,  -0.91242
500,  -0.35265,  -0.19453,  -1.06238
505,  -0.29073,  -0.14670,  -1.23992
510,  -0.23278,  -0.10337,  -1.44160
515,  -0.18040,  -0.06684,  -1.62764
520,  -0.13314,  -0.03415,  -1.81903
525,  -0.09927,  -0.01651,  -2.01539
530,  -0.07390,  -0.00827,  -2.21798
535,  -0.05206,  -0.00362,  -2.42030
540,  -0.02922,  -0.00001,  -2.62935
545,  -0.01612,  -0.00730,  -2.84122
550,  -0.01179,  -0.02439,  -3.05529
555,  -0.00385,  -0.04025,  -3.27107
560,  -0.00112,  -0.06548,  -3.48582
565,  -0.00001,  -0.09442,  -3.70007
570,  -0.00272,  -0.13287,  -3.91290
575,  -0.01197,  -0.18171,  -4.12350
580,  -0.02878,  -0.24402,  -4.33116
585,  -0.04077,  -0.30854,  -4.53528
590,  -0.06004,  -0.38081,  -4.73533
595,  -0.08686,  -0.46587,  -4.93088
600,  -0.11999,  -0.56189,  -5.12158
605,  -0.15877,  -0.66899,  -5.30713
610,  -0.20655,  -0.78506,  -5.48732
615,  -0.26228,  -0.90856,  -5.66197
620,  -0.32517,  -1.04012,
625,  -0.39404,  -1.17889,
630,  -0.47876,  -1.32220,
635,  -0.57184,  -1.47103,
640,  -0.66844,  -1.62568,
645,  -0.76901,  -1.78809,
650,  -0.88489,  -1.94126,
655,  -1.01120,  -2.10370,
660,  -1.14290,  -2.27348,
665,  -1.27961,  -2.44377,
670,  -1.42131,  -2.60743,
675,  -1.56855,  -2.77095,
680,  -1.72172,  -2.93591,
685,  -1.88110,  -3.10352,
690,  -2.04757,  -3.27499,
695,  -2.20813,  -3.43901,
700,  -2.36861,  -3.59999,
705,  -2.53055,  -3.76192,
710,  -2.69766,  -3.92728,
715,  -2.86515,  -4.09050,
720,  -3.02880,  -4.24974,
725,  -3.19190,  -4.40754,
730,  -3.35187,  -4.56175,
735,  -3.51123,  -4.71499,
740,  -3.67097,  -4.86695,
745,  -3.82538,  -5.01231,
750,  -3.98031,  -5.15841,
755,  -4.13282,  -5.30216,
760,  -4.28309,  -5.44320,
765,  -4.43270,  -5.58423,
770,  -4.57952,  -5.72308,
775,  -4.72701,  -5.86228,
780,  -4.86977,  -5.99633,
785,  -5.01185,  -6.12946,
790,  -5.15275,  -6.26136,
795,  -5.29282,  -6.39213,
800,  -5.43021,  -6.51893,
805,  -5.56554,  -6.64353,
810,  -5.70174,  -6.76919,
815,  -5.83539,  -6.89251,
820,  -5.96593,  -7.01349,
825,  -6.09603,  -7.13535,
830,  -6.22470,  -7.25737,
