390.0,  -3.38465
390.1,  -3.37623
390.2,  -3.36781
390.3,  -3.35941
390.4,  -3.35101
390.5,  -3.34261
390.6,  -3.33423
390.7,  -3.32585
390.8,  -3.31749
390.9,  -3.30913
391.0,  -3.30078
391.1,  -3.29244
391.2,  -3.28411
391.3,  -3.27579
391.4,  -3.26748
391.5,  -3.25918
391.6,  -3.25089
391.7,  -3.24261
391.8,  -3.23434
391.9,  -3.22608
392.0,  -3.21784
392.1,  -3.20960
392.2,  -3.20138
392.3,  -3.19316
392.4,  -3.18496
392.5,  -3.17678
392.6,  -3.16860
392.7,  -3.16043
392.8,  -3.15228
392.9,  -3.14414
393.0,  -3.13602
393.1,  -3.12791
393.2,  -3.11981
393.3,  -3.11172
393.4,  -3.10365
393.5,  -3.09559
393.6,  -3.08755
393.7,  -3.07952
393.8,  -3.07151
393.9,  -3.06351
394.0,  -3.05552
394.1,  -3.04755
394.2,  -3.03960
394.3,  -3.03166
394.4,  -3.02374
394.5,  -3.01583
394.6,  -3.00794
394.7,  -3.00007
394.8,  -2.99221
394.9,  -2.98437
395.0,  -2.97655
395.1,  -2.96874
395.2,  -2.96095
395.3,  -2.95318
395.4,  -2.94543
395.5,  -2.93769
395.6,  -2.92997
395.7,  -2.92227
395.8,  -2.91459
395.9,  -2.90693
396.0,  -2.89929
396.1,  -2.89166
396.2,  -2.88406
396.3,  -2.87647
396.4,  -2.86891
396.5,  -2.86136
396.6,  -2.85384
396.7,  -2.84633
396.8,  -2.83885
396.9,  -2.83139
397.0,  -2.82394
397.1,  -2.81652
397.2,  -2.80912
397.3,  -2.80174
397.4,  -2.79439
397.5,  -2.78705
397.6,  -2.77974
397.7,  -2.77245
397.8,  -2.76518
397.9,  -2.75794
398.0,  -2.75071
398.1,  -2.74352
398.2,  -2.73634
398.3,  -2.72919
398.4,  -2.72206
398.5,  -2.71495
398.6,  -2.70787
398.7,  -2.70082
398.8,  -2.69379
398.9,  -2.68678
399.0,  -2.67980
399.1,  -2.67284
399.2,  -2.66591
399.3,  -2.65900
399.4,  -2.65212
399.5,  -2.64527
399.6,  -2.63844
399.7,  -2.63164
399.8,  -2.62486
399.9,  -2.61811
400.0,  -2.61139
400.1,  -2.60470
400.2,  -2.59803
400.3,  -2.59139
400.4,  -2.58477
400.5,  -2.57818
400.6,  -2.57162
400.7,  -2.56508
400.8,  -2.55856
400.9,  -2.55208
401.0,  -2.54561
401.1,  -2.53917
401.2,  -2.53275
401.3,  -2.52636
401.4,  -2.51999
401.5,  -2.51365
401.6,  -2.50732
401.7,  -2.50102
401.8,  -2.49474
401.9,  -2.48848
402.0,  -2.48225
402.1,  -2.47603
402.2,  -2.46984
402.3,  -2.46367
402.4,  -2.45751
402.5,  -2.45138
402.6,  -2.44527
402.7,  -2.43917
402.8,  -2.43310
402.9,  -2.42705
403.0,  -2.42101
403.1,  -2.41499
403.2,  -2.40899
403.3,  -2.40301
403.4,  -2.39704
403.5,  -2.39109
403.6,  -2.38516
403.7,  -2.37925
403.8,  -2.37335
403.9,  -2.36747
404.0,  -2.36160
404.1,  -2.35575
404.2,  -2.34991
404.3,  -2.34409
404.4,  -2.33828
404.5,  -2.33249
404.6,  -2.32671
404.7,  -2.32094
404.8,  -2.31519
404.9,  -2.30945
405.0,  -2.30372
405.1,  -2.29801
