390.0,  -3.23355
390.1,  -3.22524
390.2,  -3.21693
390.3,  -3.20863
390.4,  -3.20034
390.5,  -3.19206
390.6,  -3.18379
390.7,  -3.17553
390.8,  -3.16727
390.9,  -3.15903
391.0,  -3.15079
391.1,  -3.14256
391.2,  -3.13434
391.3,  -3.12613
391.4,  -3.11793
391.5,  -3.10974
391.6,  -3.10156
391.7,  -3.09339
391.8,  -3.08524
391.9,  -3.07709
392.0,  -3.06895
392.1,  -3.06083
392.2,  -3.05271
392.3,  -3.04461
392.4,  -3.03652
392.5,  -3.02844
392.6,  -3.02038
392.7,  -3.01232
392.8,  -3.00428
392.9,  -2.99626
393.0,  -2.98824
393.1,  -2.98024
393.2,  -2.97225
393.3,  -2.96428
393.4,  -2.95631
393.5,  -2.94837
393.6,  -2.94043
393.7,  -2.93252
393.8,  -2.92461
393.9,  -2.91672
394.0,  -2.90885
394.1,  -2.90099
394.2,  -2.89315
394.3,  -2.88532
394.4,  -2.87750
394.5,  -2.86971
394.6,  -2.86193
394.7,  -2.85416
394.8,  -2.84642
394.9,  -2.83869
395.0,  -2.83097
395.1,  -2.82328
395.2,  -2.81560
395.3,  -2.80794
395.4,  -2.80029
395.5,  -2.79267
395.6,  -2.78506
395.7,  -2.77747
395.8,  -2.76990
395.9,  -2.76234
396.0,  -2.75481
396.1,  -2.74730
396.2,  -2.73980
396.3,  -2.73233
396.4,  -2.72487
396.5,  -2.71744
396.6,  -2.71002
396.7,  -2.70263
396.8,  -2.69525
396.9,  -2.68790
397.0,  -2.68056
397.1,  -2.67325
397.2,  -2.66596
397.3,  -2.65869
397.4,  -2.65144
397.5,  -2.64422
397.6,  -2.63702
397.7,  -2.62983
397.8,  -2.62268
397.9,  -2.61554
398.0,  -2.60843
398.1,  -2.60134
398.2,  -2.59427
398.3,  -2.58723
398.4,  -2.58021
398.5,  -2.57321
398.6,  -2.56624
398.7,  -2.55929
398.8,  -2.55237
398.9,  -2.54547
399.0,  -2.53860
399.1,  -2.53175
399.2,  -2.52493
399.3,  -2.51813
399.4,  -2.51136
399.5,  -2.50461
399.6,  -2.49789
399.7,  -2.49120
399.8,  -2.48453
399.9,  -2.47789
400.0,  -2.47128
400.1,  -2.46469
400.2,  -2.45813
400.3,  -2.45160
400.4,  -2.44509
