390,  -3.21863,  -3.29076,  -1.96598
395,  -2.82023,  -2.88089,  -1.57436
400,  -2.46595,  -2.51201,  -1.20366
405,  -2.16882,  -2.20131,  -0.87429
410,  -1.91782,  -1.93457,  -0.60021
415,  -1.73708,  -1.72181,  -0.39150
420,  -1.60291,  -1.55345,  -0.24275
425,  -1.51356,  -1.42347,  -0.15422
430,  -1.42902,  -1.30331,  -0.08379
435,  -1.35128,  -1.18995,  -0.03732
440,  -1.28423,  -1.09798,  -0.00216
445,  -1.24136,  -1.03418,  -0.00685
450,  -1.20104,  -0.97939,  -0.02782
455,  -1.16057,  -0.93189,  -0.07819
460,  -1.09736,  -0.86324,  -0.12174
465,  -1.00625,  -0.77342,  -0.15403
470,  -0.91999,  -0.69281,  -0.21642
475,  -0.84748,  -0.63006,  -0.31849
480,  -0.78028,  -0.57474,  -0.44460
485,  -0.71664,  -0.52346,  -0.57766
490,  -0.65351,  -0.47381,  -0.71893
495,  -0.57300,  -0.40782,  -0.84385
500,  -0.48375,  -0.33372,  -0.96443
505,  -0.39294,  -0.25695,  -1.10920
510,  -0.30611,  -0.18429,  -1.27831
515,  -0.22786,  -0.12094,  -1.43503
520,  -0.16327,  -0.06995,  -1.60537
525,  -0.11776,  -0.03890,  -1.78735
530,  -0.08304,  -0.01910,  -1.97866
535,  -0.05714,  -0.00805,  -2.17496
540,  -0.03303,  -0.00043,  -2.38056
545,  -0.01866,  -0.00358,  -2.59028
550,  -0.01276,  -0.01634,  -2.80313
555,  -0.00505,  -0.02953,  -3.01890
560,  -0.00193,  -0.05142,  -3.23365
565,  -0.00006,  -0.07689,  -3.44790
570,  -0.00149,  -0.11147,  -3.66073
575,  -0.00863,  -0.15622,  -3.87133
580,  -0.02252,  -0.21429,  -4.07899
585,  -0.03249,  -0.27526,  -4.28311
590,  -0.04907,  -0.34432,  -4.48316
595,  -0.07271,  -0.42637,  -4.67871
600,  -0.10261,  -0.51981,  -4.86941
605,  -0.13801,  -0.62468,  -5.05496
610,  -0.18231,  -0.73896,  -5.23514
615,  -0.23461,  -0.86103,  -5.40980
620,  -0.29432,  -0.99150,
625,  -0.36030,  -1.12943,
630,  -0.44212,  -1.27212,
635,  -0.53269,  -1.42049,
640,  -0.62726,  -1.57482,
645,  -0.72621,  -1.73699,
650,  -0.84067,  -1.89000,
655,  -0.96582,  -2.05233,
660,  -1.09663,  -2.22203,
665,  -1.23268,  -2.39227,
670,  -1.37388,  -2.55589,
675,  -1.52075,  -2.71938,
680,  -1.67365,  -2.88433,
685,  -1.83284,  -3.05194,
690,  -1.99917,  -3.22339,
695,  -2.15963,  -3.38741,
700,  -2.32004,  -3.54839,
705,  -2.48194,  -3.71031,
710,  -2.64902,  -3.87567,
715,  -2.81649,  -4.03889,
720,  -2.98012,  -4.19812,
725,  -3.14321,  -4.35592,
730,  -3.30318,  -4.51014,
735,  -3.46253,  -4.66338,
740,  -3.62227,  -4.81534,
745,  -3.77667,  -4.96070,
750,  -3.93161,  -5.10679,
755,  -4.08412,  -5.25055,
760,  -4.23438,  -5.39159,
765,  -4.38399,  -5.53262,
770,  -4.53081,  -5.67146,
775,  -4.67830,  -5.81067,
780,  -4.82106,  -5.94471,
785,  -4.96314,  -6.07785,
790,  -5.10404,  -6.20974,
795,  -5.24411,  -6.34051,
800,  -5.38150,  -6.46732,
805,  -5.51683,  -6.59192,
810,  -5.65303,  -6.71758,
815,  -5.78669,  -6.84090,
820,  -5.91722,  -6.96187,
825,  -6.04732,  -7.08374,
830,  -6.17600,  -7.20576,
