390,  -3.23355
395,  -2.83097
400,  -2.47128
405,  -2.16901
410,  -1.91193
415,  -1.71840
420,  -1.56993
425,  -1.46275
430,  -1.36179
435,  -1.26690
440,  -1.18743
445,  -1.13384
450,  -1.08597
455,  -1.04178
460,  -0.97568
465,  -0.88526
470,  -0.80200
475,  -0.73463
480,  -0.67361
485,  -0.61632
490,  -0.56001
495,  -0.48673
500,  -0.40489
505,  -0.32083
510,  -0.24070
515,  -0.16937
520,  -0.11099
525,  -0.07197
530,  -0.04381
535,  -0.02432
540,  -0.00718
545,  -0.00005
550,  -0.00167
555,  -0.00216
560,  -0.00855
565,  -0.01667
570,  -0.02969
575,  -0.04930
580,  -0.07692
585,  -0.10158
590,  -0.13201
595,  -0.16968
600,  -0.21326
605,  -0.26191
610,  -0.31792
615,  -0.38040
620,  -0.44909
625,  -0.52297
630,  -0.61062
635,  -0.70607
640,  -0.80510
645,  -0.90819
650,  -1.02490
655,  -1.15205
660,  -1.28480
665,  -1.42242
670,  -1.56458
675,  -1.71214
680,  -1.86551
685,  -2.02503
690,  -2.19156
695,  -2.35216
700,  -2.51259
705,  -2.67449
710,  -2.84151
715,  -3.00881
720,  -3.17227
725,  -3.33516
730,  -3.49490
735,  -3.65401
740,  -3.81343
745,  -3.96746
750,  -4.12202
755,  -4.27415
760,  -4.42401
765,  -4.57324
770,  -4.71969
775,  -4.86680
780,  -5.00915
785,  -5.15080
790,  -5.29125
795,  -5.43086
800,  -5.56771
805,  -5.70247
810,  -5.83810
815,  -5.97119
820,  -6.10118
825,  -6.23082
830,  -6.35910
