9.138192066869500252e+00 -5.798523001929942744e+00 -3.390285689031882654e+00 -1.017009462538762676e+00 8.770913550000000214e+01 2.203052820000000054e+02 1.503274140000000045e+02 4.327921559999999772e+02
9.289223961719113021e-01 -3.777572935781734031e+00 -5.880199717531975345e+00 -8.703839263510372959e+00 -1.202221549999999972e+00 4.694844729999999799e+01 -1.017409849999999949e+02 1.438584349999999858e+02
-8.233006346474571302e+00 3.368592275081081056e+00 7.966579000706516922e+00 4.769330684515063368e+00 1.575514000000000081e+01 -2.341140760000000114e+02 9.161157369999999389e+01 -4.937473489999999856e+02
4.639883721806164374e+00 7.368427799563697533e+00 5.044958011227159034e+00 -2.725521001584083614e+00 -1.320130350000000021e+02 6.865152419999999722e+01 -2.721376399999999762e+02 8.280747959999999352e+01
-7.677007501918207133e+00 -4.052931982944521394e+00 -9.065560156263828162e+00 -3.316957036433308303e+00 1.388857119999999945e+01 -1.199684390000000036e+02 -4.706922819999999952e+00 -1.430317740000000128e+02
-2.266421168684066956e+00 2.503228465228147570e+00 8.983835066397851676e-01 -5.157309431740538130e+00 -7.542316569999999842e+01 -5.314049469999999786e+01 -1.992255580000000066e+02 -1.059945450000000022e+02
9.522646467311826513e+00 9.621378173100936237e-01 2.096037132224426003e+00 -8.107555195708961548e+00 -8.029408300000000054e+01 1.954407530000000008e+02 -2.442802309999999864e+02 3.430573089999999752e+02
-9.903482295586245598e+00 -9.209976179121071027e-02 4.339733437212149880e+00 -9.419247813291518057e+00 -4.442400370000000009e+01 -2.534749940000000095e+02 -1.927602149999999881e+02 -5.154067169999999578e+02
-2.989965076910346298e+00 -1.060942974926534887e+00 3.840360221839416610e+00 -1.788107540156307351e+00 1.092396560000000072e+01 -8.122550219999999399e+01 7.320308669999999740e-01 -1.818007550000000094e+02
2.825894255338122107e+00 5.148542343548683675e+00 2.090851022617988164e+00 4.645919051886956197e+00 -4.284331410000000062e+01 5.000314339999999902e+01 -2.413989709999999889e+01 7.623894129999999336e+01
-7.463770877244433777e+00 -2.440426008550562464e+00 6.271909226251896285e+00 5.230327137869092979e+00 1.139047489999999954e+02 -1.922219149999999956e+02 2.760035879999999793e+02 -4.024864010000000007e+02
-1.115310507731241074e+00 -4.466918502523404833e+00 3.909960699517027294e+00 1.260494332158250685e+00 7.974409540000000618e+01 -3.235474880000000297e+01 1.626847970000000032e+02 -9.088335120000000700e+01
-1.186367241529975303e+00 -9.669802412388573742e+00 5.931647238047437654e+00 6.501666709123149701e+00 2.109090439999999944e+02 -1.344445780000000035e+01 4.710575469999999996e+02 -6.832516470000000197e+01
6.174854748911037916e+00 5.848551626732913178e+00 3.656121623979547763e+00 -5.239460620638539012e+00 -1.287479789999999866e+02 1.117524120000000067e+02 -2.975253339999999866e+02 1.732455879999999979e+02
8.894121876669505156e+00 -7.763976094433329145e+00 5.048639075699583145e+00 5.903485801670353084e+00 1.174887180000000058e+02 1.923010979999999961e+02 2.891894629999999893e+02 3.183313709999999901e+02
-4.340032006364509698e+00 -9.008795589780838498e+00 -1.734441849564806404e+00 -6.411389739996693038e+00 9.415083099999999661e+01 -6.967338069999999561e+01 9.905093119999999374e+01 -1.128107380000000006e+02
6.741602844960382868e+00 1.112319034498366221e+00 -3.259437579450152889e+00 -7.571165218608129521e+00 -5.882679530000000057e+01 1.695657270000000096e+02 -1.972184000000000026e+02 3.451008039999999824e+02
2.895189133945979876e+00 -5.133628576619497785e+00 -4.115589224075191233e+00 9.909282851575650142e+00 1.654767530000000022e+02 8.174648159999999564e+01 4.290486359999999877e+02 1.811344459999999970e+02
1.386987501446037996e+00 -9.314486518919686375e+00 -7.114428462767159900e+00 5.536653376227789636e+00 1.982390100000000075e+02 5.720758790000000005e+01 4.374241930000000025e+02 1.589629510000000039e+02
-1.424717150607188287e+00 2.745566599085726978e+00 -5.094827484170298959e-01 -8.412647737222279432e+00 -1.059750080000000025e+02 -2.592341259999999892e+01 -2.961807979999999816e+02 -4.331495429999999658e+01
