1.000012815908360775e+00
1.009457855539133808e+00
1.006792402562657118e+00
1.680641843767356480e-01
8.375024322292680123e-01
1.741593569894593907e+00
2.650105957304620397e+00
2.828067972963241417e+00
2.822295443520794755e+00
2.818235162663527138e+00
2.815894347534688702e+00
2.815277300106013403e+00
2.819163989048314445e+00
2.829822078203125812e+00
2.847174690789818108e+00
2.871099715673397057e+00
2.880374198109900252e+00
2.890334892119294619e+00
2.900974862270226051e+00
2.911559477066439694e+00
2.741287526027484489e+00
1.459556331054353340e+00
5.597070512061274039e-01
1.436414586470121879e+00
2.716710507973008948e+00
2.887386055860123424e+00
2.878588075949415348e+00
2.870397172257459051e+00
2.862818490425985463e+00
