0.000000000000000000e+00 -2.712768455917326627e+00 2.517153087683122958e+00 3.806394371266051291e+00 2.043041306346926156e+00 -2.510776209999999864e+01 -8.355191879999999571e+01 -2.231039249999999896e+01 -1.981483159999999941e+02
1.000000000000000000e+00 4.727519985453615625e+00 2.516051590329239307e+00 2.428519753093576927e+00 2.600008100657641652e+00 -1.625344940000000094e+01 8.286927180000000703e+01 4.717008619999999985e-01 1.239727309999999960e+02
2.000000000000000000e+00 -2.186496983671938565e+00 -3.379199051601221804e+00 3.214534592243831757e+00 -5.091410210907795220e-01 4.898562129999999826e+01 -6.693961470000000702e+01 8.404312070000000290e+01 -1.604458950000000073e+02
3.000000000000000000e+00 -4.530259760996482754e+00 4.018155147117148829e+00 -3.947711634119772661e+00 -1.668488677235244522e+00 -7.569694699999999443e+01 -6.450671060000000523e+01 -1.587527910000000020e+02 -7.257264610000000005e+01
4.000000000000000000e+00 -1.979920164663136584e+00 1.150981014169979166e-01 9.577794362873476297e-01 4.979892508859549594e+00 3.345209770000000304e+01 -4.858548400000000100e+01 1.198733579999999961e+02 -1.006742129999999946e+02
5.000000000000000000e+00 -2.048170444582461780e+00 -4.704321663416060950e+00 5.993026206321087068e-01 1.684977434280437336e+00 8.505877180000000237e+01 -4.349625439999999799e+01 1.756519399999999962e+02 -8.676597879999999918e+01
6.000000000000000000e+00 -2.212171236795695162e+00 -1.165650671441439967e-01 4.168067622253410320e+00 1.468665185706936160e+00 1.234980810000000062e+01 -7.698563110000000620e+01 3.989537610000000001e+01 -1.903324629999999900e+02
7.000000000000000000e+00 4.720093538561041524e-01 -2.233120466395315251e+00 -5.344017326020683356e+00 1.557145157221504483e+00 4.437448700000000201e+01 4.907875769999999704e+01 1.000824690000000032e+02 1.530566230000000019e+02
8.000000000000000000e+00 -1.427000534228194673e-01 2.152946969826069257e+00 -4.064215393098966622e+00 1.559620057011938066e+00 -2.106770699999999863e+01 2.629874420000000157e+01 -2.052753500000000031e+01 9.584443290000000104e+01
9.000000000000000000e+00 -2.205504719583136986e+00 -2.237940260501544376e+00 -5.655875688549212299e+00 1.793797357388344560e+00 4.688046640000000309e+01 -5.808500849999999716e+00 1.075685730000000007e+02 5.554338740000000030e+01
1.000000000000000000e+01 -4.169805993158044011e+00 2.041624734267684094e+00 -4.078719786731880959e+00 -2.887114697265368068e+00 -5.230512480000000153e+01 -5.821488570000000351e+01 -1.301309559999999976e+02 -5.956297670000000011e+01
1.100000000000000000e+01 -3.749514544331525645e+00 -4.661214319678709472e+00 8.964472828651478542e-01 2.047262879434975424e+00 8.983063300000000595e+01 -8.239520829999999307e+01 1.886877240000000029e+02 -1.616341529999999977e+02
1.200000000000000000e+01 -4.112882242303312452e+00 -2.203421877700405318e+00 -3.060117847857506401e+00 8.945782254069922779e-01 4.101976020000000034e+01 -6.384929290000000179e+01 8.577983159999999430e+01 -8.160044639999999561e+01
1.300000000000000000e+01 -3.312658720922411426e+00 4.566031374981253776e+00 5.637206883371463029e+00 -3.506562257812821937e+00 -1.018958609999999965e+02 -1.113078320000000048e+02 -2.295846490000000131e+02 -2.718484109999999987e+02
1.400000000000000000e+01 -1.679714961604003909e+00 -1.125358530169263460e+00 5.250471559502634555e+00 -4.272057202949019583e+00 -1.327577879999999944e+01 -7.320081410000000233e+01 -7.479298769999999763e+01 -1.969037509999999997e+02
1.500000000000000000e+01 -4.911425782673955354e+00 8.387592632689692962e-02 -3.040370967009823566e+00 -3.909962006997962369e+00 -2.819269840000000116e+01 -8.170564570000000515e+01 -9.766624600000000100e+01 -1.149783690000000007e+02
1.600000000000000000e+01 2.973118269272472691e+00 2.970383498438596170e+00 4.261182592816083137e+00 5.225085819526281705e-01 -3.777013079999999690e+01 3.405596359999999834e+01 -6.337400420000000167e+01 1.288332079999999991e+01
1.700000000000000000e+01 2.703146861607365281e+00 -1.925147469571957703e+00 -9.378383464064755648e-01 3.047112078665417556e+00 4.916309840000000264e+01 6.469551330000000178e+01 1.258317239999999941e+02 1.297561910000000012e+02
1.800000000000000000e+01 3.014546651577633796e+00 -9.709059367627749237e-01 -4.171868365877549500e+00 3.914019986311561006e-01 1.677097279999999913e+01 9.484110669999999743e+01 3.542150339999999886e+01 2.231570120000000088e+02
1.900000000000000000e+01 3.696928914774737063e+00 5.428412707627434941e-02 5.038882166965169773e+00 1.571498719720598736e+00 9.991436350000000743e+00 4.216775390000000101e+01 3.682577690000000104e+01 1.875908129999999829e+01
