0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 5.410000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.275644809999999740e-01 1.200000000000000000e+01 5.680000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.101604690000000275e+00 1.400000000000000000e+01 1.085000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.767564490000000177e+01 1.600000000000000000e+01 1.602000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.624968510000000066e+01 1.800000000000000000e+01 2.119000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.482372699999999810e+01 2.600000000000000000e+01 2.636000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.647758129999999710e+01 3.000000000000000000e+01 2.736000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.166744590000000059e+01 3.200000000000000000e+01 3.506500000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.685731050000000053e+01 3.400000000000000000e+01 4.277000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.204717520000000164e+01 3.600000000000000000e+01 5.047500000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.723703920000000167e+01 4.400000000000000000e+01 5.818000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.683879969999999560e+00 4.600000000000000000e+01 7.348250000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.869279249999999948e+00 4.800000000000000000e+01 8.878500000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.142243850000000016e+01 5.000000000000000000e+01 1.040875000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.097559830000000147e+01 5.800000000000000000e+01 1.193900000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.097559890000000138e+01 5.900000000000000000e+01 1.244225000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.411623360000000105e+01 6.100000000000000000e+01 1.294550000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.725686830000000072e+01 6.300000000000000000e+01 1.344875000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.354747960000000262e+01 6.900000000000000000e+01 1.395200000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.386505079999999879e+01 7.600000000000000000e+01 1.433370000000000073e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.630659239999999954e+01 7.800000000000000000e+01 1.726827500000000146e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.874813389999999913e+01 8.000000000000000000e+01 2.020285000000000218e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.118967539999999872e+01 8.200000000000000000e+01 2.313742500000000291e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.363121699999999947e+01 9.000000000000000000e+01 2.607200000000000364e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.393529840000000064e+01 9.400000000000000000e+01 2.645370000000000437e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.097851239999999962e+01 9.600000000000000000e+01 2.692620000000000437e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.802172649999999976e+01 9.800000000000000000e+01 2.739870000000000437e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.506494049999999874e+01 1.000000000000000000e+02 2.787120000000000437e+04
