-2.829232644617573289e+00 7.594993105545801981e-01 -3.401335488574639410e+00 1.396761241957145572e+00 -6.318212289999999953e+00 -4.150757130000000217e+01 5.844422009999999723e+00 -4.889951440000000105e+01
-4.506862345393310321e+00 4.894025784277371116e+00 -4.133781069721084833e+00 -2.068239569829791513e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
2.782255101750619630e+00 4.797678062251188535e+00 1.439528860022772250e+00 4.824133144449030297e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
1.666266911368359693e+00 -1.514170848274773107e+00 2.708809642529352857e-01 4.165715527704989540e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-3.525611227726763719e+00 -5.406236311610385314e+00 -3.277434464535478931e+00 5.555460758342224636e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
3.720413943731692541e+00 -2.085232704374818447e+00 2.751517600015741749e+00 -4.199824805867720556e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
2.444835258408019740e+00 5.027039590826063886e+00 -1.583841326717449149e+00 -1.107764547329072258e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-4.126936651120644228e+00 1.549844736134030398e+00 -4.711585266291008267e+00 5.007719491068931106e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-4.564379136070949805e+00 3.919421535126568656e+00 3.869855030160668008e+00 -4.736934936674821017e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
4.793374886465091578e+00 -8.064622222657824580e-02 -1.465875813855198828e+00 4.174542868794524964e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
1.500731288144775633e+00 -1.718236989206123333e+00 -3.756152773972056380e+00 4.309719948757162911e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
3.080619301456373194e+00 2.703911866316275336e+00 2.029925800683262338e+00 7.839759487300312912e-03 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-4.836135627592515362e+00 -4.821857979956684304e+00 3.291496386921156869e+00 -3.813463780681037640e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
2.002397139327481312e+00 -3.631484981450662897e+00 1.635292735302282807e-01 2.730416795627101934e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
2.740967631822140760e+00 3.104442865324976708e+00 2.995031724783075333e+00 3.726497518757145855e-01 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
3.655317530300479234e+00 -3.964016395679606397e+00 -3.804785585447927332e+00 -4.571074854888522054e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-2.823802374410779414e+00 5.216411271692061646e+00 -4.459246667514963569e+00 9.179598980296450605e-01 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-3.271574209693190571e+00 5.970044425202576832e+00 2.803554714659243885e+00 2.754637514507026097e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
3.335465402991491857e+00 -1.894450536129618001e+00 -1.695112351186488731e+00 3.328429163782374189e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-2.081314056414499625e+00 3.477973439891929530e+00 2.085804660399464439e+00 1.556915130727318797e-01 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
