0.000000000000000000e+00 3.263457686274145786e+00 1.081407095252335360e+00 4.211800487535826143e+00 1.050573358954941972e+00 5.302111540000000289e+00 2.428343550000000128e+00 9.886857340000000605e+00 6.177388920000000283e+00
1.000000000000000000e+00 -7.688538844270515149e+00 -4.085199694125510206e+00 -9.574382780751932387e+00 -1.750267891579417645e+00 -6.230206680000000219e+00 4.296855810000000275e+01 1.116044100000000050e+01 3.458652750000000253e+01
2.000000000000000000e+00 1.042017666822391320e+01 9.172991149051810567e+00 1.338094886754833546e+01 5.757623370213612368e+00 3.229246450000000124e+01 -9.628144779999999514e+01 2.886253070000000065e+01 -8.492557060000000035e+01
3.000000000000000000e+00 -1.390909303918483353e+01 -3.586552503700480288e-01 -1.882617490135154625e+01 -7.854771781934539732e-01 -7.790032039999999824e+01 1.181888009999999980e+02 -8.401266080000000613e+01 1.101785079999999937e+02
4.000000000000000000e+00 8.296913509845333934e+00 9.730316702181596611e+00 1.339288585997829983e+01 6.768998797218564789e+00 2.332429480000000055e+01 -1.717157060000000115e+02 1.713739470000000154e+01 -1.865868020000000058e+02
5.000000000000000000e+00 -7.597536851484044895e+00 -5.383767826418341507e+00 -1.285443088709268800e+01 -4.073560188930526849e+00 -8.531885680000000605e+01 1.398246029999999962e+02 -9.489389060000000597e+01 1.559246510000000114e+02
6.000000000000000000e+00 7.375346199171950445e+00 5.128803072278419251e+00 1.130759464097527101e+01 3.380951915380587813e+00 7.372481399999999496e+01 -1.043762770000000017e+02 7.154622990000000016e+01 -1.057699980000000011e+02
7.000000000000000000e+00 -1.032091936488011541e+01 -9.625772534472280817e-02 -1.390641947807216994e+01 5.634753676856363303e-01 -3.916794730000000158e+01 9.452534850000000688e+01 -2.943354640000000089e+01 8.948712600000000350e+01
8.000000000000000000e+00 9.217561432387125109e+00 1.392266838019380559e+00 1.314237460062440022e+01 5.588843760484726308e-01 3.209223109999999934e+00 -1.479686680000000081e+02 1.237724950000000046e+00 -1.514076719999999909e+02
9.000000000000000000e+00 -1.327662817690245944e+01 3.913098828844337351e+00 -1.809336192038437829e+01 3.087263923894576489e+00 1.035650219999999955e+01 1.328970659999999953e+02 1.520100620000000013e+01 1.331128689999999892e+02
1.000000000000000000e+01 1.174973249406503939e+01 6.886434812230793234e+00 1.753156796930750616e+01 3.603868469409252207e+00 -1.848435980000000001e+01 -1.618547800000000052e+02 -3.189629100000000150e+01 -1.645579360000000122e+02
1.100000000000000000e+01 -1.081587535900723829e+01 -7.990367251880673649e+00 -1.542914597889785711e+01 -5.758704004425093004e+00 -9.661274570000000494e+01 1.479107050000000072e+02 -1.085951110000000028e+02 1.429541240000000073e+02
1.200000000000000000e+01 1.038735031185903956e+01 8.176445343630414087e+00 1.397951272732501060e+01 5.317173507173961866e+00 7.387811139999999455e+01 -1.477071840000000122e+02 7.197526120000000560e+01 -1.393050419999999860e+02
1.300000000000000000e+01 -1.283506583322468053e+01 -2.669483964823127220e-01 -1.715459908371849451e+01 -1.849975341650027749e+00 -9.067504839999999433e+01 1.089526869999999974e+02 -1.101407200000000017e+02 9.122592430000000263e+01
1.400000000000000000e+01 9.171277314414718163e+00 7.979928668275040771e+00 1.380462284595395595e+01 4.424272400853040743e+00 -4.745783639999999970e+00 -1.571838170000000048e+02 -2.958585739999999831e+01 -1.587088579999999922e+02
1.500000000000000000e+01 -1.246802346900142666e+01 -5.416749473929571401e+00 -1.596603779513570842e+01 -4.721015908937947536e+00 -1.001200719999999933e+02 8.784797679999999787e+01 -1.127720329999999933e+02 6.153784000000000276e+01
1.600000000000000000e+01 8.481073518412612700e+00 1.221786272687635133e+01 1.248987081865402260e+01 7.723465133926369575e+00 4.543064429999999732e+01 -1.503619329999999934e+02 2.786968729999999894e+01 -1.532387209999999982e+02
1.700000000000000000e+01 -1.107907105659558766e+01 -1.185709262730123115e+01 -1.530809183736718460e+01 -7.192848003123242684e+00 -1.124503430000000037e+02 1.008879919999999970e+02 -1.011624290000000030e+02 9.885376779999999997e+01
1.800000000000000000e+01 9.246981368448659921e+00 1.785257427981613176e+01 1.347734359501723844e+01 1.210196898428458212e+01 1.325378430000000094e+02 -1.028585190000000011e+02 1.313325639999999908e+02 -1.009240649999999988e+02
1.900000000000000000e+01 -1.103817367295382645e+01 -1.150237837263008522e+01 -1.564181836148186200e+01 -8.079499517862782199e+00 -1.601852120000000070e+02 1.050933780000000013e+02 -1.608083660000000066e+02 1.034557729999999935e+02
2.000000000000000000e+01 1.093064056721716426e+01 1.101505132617463900e+01 1.480413772892783797e+01 7.388893233333540422e+00 1.217592360000000014e+02 -1.413517429999999990e+02 1.237219599999999957e+02 -1.322332000000000107e+02
