0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.966167900000000190e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.165193880000000126e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.460694560000000308e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.060486970000000007e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.089322010000000063e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.188822580000000073e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.189088950000000011e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.900979840000000110e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.612870729999999853e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.036652480000000054e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.036652480000000054e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.036652480000000054e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.644539929999999650e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.252141459999999995e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.252141499999999930e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.252141499999999930e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.252141499999999930e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.628366069999999866e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.005069890000000044e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.005174149999999855e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.024457719999999838e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.024457719999999838e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.320968609999999899e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.617479499999999959e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.703546049999999923e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.703546049999999923e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.617479499999999959e+01
