0.000000000000000000e+00 2.688608955640497733e+00 -2.756636387412326528e+00 4.253522480000000172e+01 4.500952130000000295e+01 3.232388357576422067e+00 1.112479690346185990e+00 9.209098500000000342e+01 5.653533410000000003e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 9.784287536515270389e-01 1.761071298451578393e+00 -1.634701300000000046e+01 1.373559619999999981e+01 1.338617274630486520e+00 1.410619426819592626e+00 -1.338203700000000040e+01 1.445089650000000070e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 4.951445447849188497e+00 4.940517693905434271e+00 -7.359810170000000085e+01 7.591802420000000495e+01 4.774362891382791574e+00 5.294996851544375716e-01 -1.267329830000000044e+02 1.005657669999999939e+02 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 -2.836952226887260231e+00 -7.641268557134663908e-01 4.284524400000000099e+01 -4.857751880000000000e+01 -2.582709984871727205e+00 4.888191988703255220e+00 1.368010669999999891e+02 -7.003225199999999973e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 -1.973198361905634801e+00 -8.504393829551890605e-01 3.074331049999999976e+01 -4.932180679999999739e+01 1.758240626070603163e+00 2.217584454879306222e+00 8.257690530000000706e+01 -1.044439509999999984e+02 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 -1.074548390633563777e+00 3.019705423170711001e+00 -6.901230219999999349e+01 -3.790664369999999650e+01 2.588446799739372750e+00 -3.440365305464988310e+00 -1.663378969999999981e+02 -9.229667659999999785e+01 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 -5.423632640764779467e-01 3.569412853635562044e+00 -3.966668510000000225e+01 -8.426938370000000234e+00 -9.114251331760581110e-02 1.949643461240201603e+00 -5.006986359999999792e+01 -1.473561630000000022e+01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 -4.499894656441533414e+00 -1.582738450930309959e+00 3.855129980000000245e+01 -9.771505820000000142e+01 6.281578087321726400e-01 1.617380520897562235e+00 8.958365949999999600e+01 -1.842609720000000095e+02 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 9.074925957428590095e-01 1.396397944823933202e+00 -4.008893630000000030e+01 2.818330089999999899e+01 -1.514637859875134218e+00 -2.901481506610567251e+00 -1.072154210000000063e+02 6.486572030000000666e+01 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 -3.501282317963274604e+00 4.869824218315924824e+00 -1.047476960000000048e+02 -7.250504399999999805e+01 2.428268970086842060e-01 -3.672442270530662523e+00 -2.353610109999999906e+02 -1.353879890000000046e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 -3.127803047939733183e+00 -2.268572782538722521e-01 2.330327929999999981e+01 -5.414556799999999726e+01 -2.484802062526080491e+00 3.366496403377444935e+00 8.273869100000000287e+01 -8.026982619999999713e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 2.086679197893325011e+00 3.179506379873608068e+00 -6.591667560000000492e+01 1.753643459999999976e+01 4.446449522517246677e+00 -2.395993373015378403e+00 -1.471236550000000136e+02 -5.897820209999999896e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.200000000000000000e+01 -5.115092486471182198e-01 3.146102880999436024e+00 -5.579804680000000161e+01 2.177333289999999977e+01 -4.905038745259414412e+00 -1.312089072207896834e+00 -1.153983099999999951e+02 8.131073700000000315e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.300000000000000000e+01 -4.141143644366991339e+00 -4.657709184931446700e+00 8.705679770000000417e+01 -7.332539069999999981e+01 -3.427981086111154596e+00 2.687258732801875993e+00 1.925191680000000076e+02 -1.078584479999999957e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.400000000000000000e+01 4.954707806042934592e+00 -3.148982451698519647e+00 7.505382939999999792e+01 1.224809860000000015e+02 -3.535685285177180504e+00 2.835236783942568728e+00 1.722994850000000042e+02 2.528123139999999864e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.500000000000000000e+01 -4.501570239683148067e+00 -4.282561394970140434e+00 7.367825460000000248e+01 -1.055882919999999956e+02 3.920934406862411237e+00 -8.397778815674055153e-01 1.270697349999999943e+02 -2.266149599999999964e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.600000000000000000e+01 -3.325752751603205937e+00 3.885512281211259022e+00 -8.972044350000000179e+01 -6.577740839999999878e+01 -3.546351419978188702e-01 -3.757031385645791310e+00 -2.087482139999999902e+02 -1.177950510000000008e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.700000000000000000e+01 1.879810048355424534e+00 -8.320150293125871954e-01 -2.330573599999999956e+01 3.601209349999999887e+01 7.013590251004924170e-01 -4.938722709117503662e+00 -1.006255309999999952e+02 6.003992449999999792e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.800000000000000000e+01 2.108185596668592510e+00 4.343310119680003467e+00 -7.056516630000000134e+01 5.778732130000000211e+01 -1.456050671623139170e+00 -1.376657973620631914e+00 -1.452507779999999968e+02 1.182713580000000064e+02 0.000000000000000000e+00 0.000000000000000000e+00
1.900000000000000000e+01 6.596465271381575235e-01 -2.060104825485421287e+00 3.101512920000000051e+01 2.328195559999999986e+01 -2.065819137688305052e+00 -2.512808198512761493e-02 5.702455290000000332e+01 5.970452749999999753e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+01 4.470428350901119785e+00 3.387364390095038758e+00 -4.075750579999999701e+01 6.616555350000000146e+01 4.828607822645844649e+00 2.146249784471176092e+00 -4.754742180000000218e+01 8.341775339999999517e+01 0.000000000000000000e+00 0.000000000000000000e+00
