0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 5.410000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.055027490000000068e-01 1.200000000000000000e+01 5.680000000000000000e+02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.820186319999999913e+00 1.400000000000000000e+01 1.085000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.534869889999999959e+00 1.600000000000000000e+01 1.602000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.249553449999999621e+00 1.800000000000000000e+01 2.119000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.964237350000000326e+00 2.600000000000000000e+01 2.636000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.297685620000000206e+00 3.000000000000000000e+01 2.736000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.338152439999999999e+00 3.200000000000000000e+01 3.506500000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.378619249999999852e+00 3.400000000000000000e+01 4.277000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.419086059999999705e+00 3.600000000000000000e+01 5.047500000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.459552749999999843e+00 4.400000000000000000e+01 5.818000000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.553873880000000041e+00 4.600000000000000000e+01 7.348250000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.518049839999999873e-01 4.800000000000000000e+01 8.878500000000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.257483849999999848e+00 5.000000000000000000e+01 1.040875000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.163162840000000031e+00 5.800000000000000000e+01 1.193900000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.163162960000000190e+00 5.900000000000000000e+01 1.244225000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.789661589999999691e+00 6.100000000000000000e+01 1.294550000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -5.416160220000000081e+00 6.300000000000000000e+01 1.344875000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.671140280000000367e+00 6.900000000000000000e+01 1.395200000000000000e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.735800450000000161e+00 7.600000000000000000e+01 1.433370000000000073e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.232918849999999900e+00 7.800000000000000000e+01 1.726827500000000146e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.730037249999999638e+00 8.000000000000000000e+01 2.020285000000000218e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.227155650000000264e+00 8.200000000000000000e+01 2.313742500000000291e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.724274060000000830e+00 9.000000000000000000e+01 2.607200000000000364e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.786645630000000651e+00 9.400000000000000000e+01 2.645370000000000437e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.196864409999999879e+00 9.600000000000000000e+01 2.692620000000000437e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.607083199999999934e+00 9.800000000000000000e+01 2.739870000000000437e+04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -7.017301980000000050e+00 1.000000000000000000e+02 2.787120000000000437e+04
