0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.000000000000000000e+00 5.410000000000000000e+02
0.000000000000000000e+00 3.165183930000000090e-01 1.200000000000000000e+01 5.680000000000000000e+02
0.000000000000000000e+00 5.460693570000000108e+00 1.400000000000000000e+01 1.085000000000000000e+03
0.000000000000000000e+00 1.060486870000000081e+01 1.600000000000000000e+01 1.602000000000000000e+03
0.000000000000000000e+00 1.574904390000000021e+01 1.800000000000000000e+01 2.119000000000000000e+03
0.000000000000000000e+00 2.089322010000000063e+01 2.600000000000000000e+01 2.636000000000000000e+03
0.000000000000000000e+00 2.189088950000000011e+01 3.000000000000000000e+01 2.736000000000000000e+03
0.000000000000000000e+00 1.900979840000000110e+01 3.200000000000000000e+01 3.506500000000000000e+03
0.000000000000000000e+00 1.612870729999999853e+01 3.400000000000000000e+01 4.277000000000000000e+03
0.000000000000000000e+00 1.324761619999999951e+01 3.600000000000000000e+01 5.047500000000000000e+03
0.000000000000000000e+00 1.036652480000000054e+01 4.400000000000000000e+01 5.818000000000000000e+03
0.000000000000000000e+00 4.644539929999999650e+00 4.600000000000000000e+01 7.348250000000000000e+03
0.000000000000000000e+00 -1.077444929999999967e+00 4.800000000000000000e+01 8.878500000000000000e+03
0.000000000000000000e+00 -6.799429789999999585e+00 5.000000000000000000e+01 1.040875000000000000e+04
0.000000000000000000e+00 -1.252141499999999930e+01 5.800000000000000000e+01 1.193900000000000000e+04
0.000000000000000000e+00 -1.252141540000000042e+01 5.900000000000000000e+01 1.244225000000000000e+04
0.000000000000000000e+00 -1.440253799999999984e+01 6.100000000000000000e+01 1.294550000000000000e+04
0.000000000000000000e+00 -1.628366069999999866e+01 6.300000000000000000e+01 1.344875000000000000e+04
0.000000000000000000e+00 -2.005174140000000094e+01 6.900000000000000000e+01 1.395200000000000000e+04
0.000000000000000000e+00 -2.024457719999999838e+01 7.600000000000000000e+01 1.433370000000000073e+04
0.000000000000000000e+00 -2.172713159999999988e+01 7.800000000000000000e+01 1.726827500000000146e+04
0.000000000000000000e+00 -2.320968609999999899e+01 8.000000000000000000e+01 2.020285000000000218e+04
0.000000000000000000e+00 -2.469224050000000048e+01 8.200000000000000000e+01 2.313742500000000291e+04
0.000000000000000000e+00 -2.617479499999999959e+01 9.000000000000000000e+01 2.607200000000000364e+04
0.000000000000000000e+00 -2.636035599999999945e+01 9.400000000000000000e+01 2.645370000000000437e+04
0.000000000000000000e+00 -2.458943770000000129e+01 9.600000000000000000e+01 2.692620000000000437e+04
0.000000000000000000e+00 -2.281851939999999956e+01 9.800000000000000000e+01 2.739870000000000437e+04
0.000000000000000000e+00 -2.104760110000000140e+01 1.000000000000000000e+02 2.787120000000000437e+04
