-1.000000000000000000e+00 3.431753969999999931e-01 -1.395984589999999947e+01 0.000000000000000000e+00
-9.899999999999999911e-01 3.363600990000000235e-01 -1.382030229999999982e+01 0.000000000000000000e+00
-9.799999999999999822e-01 3.296128850000000221e-01 -1.368075720000000040e+01 0.000000000000000000e+00
-9.699999999999999734e-01 3.229337640000000120e-01 -1.354121029999999948e+01 0.000000000000000000e+00
-9.599999999999999645e-01 3.163227439999999890e-01 -1.340166190000000057e+01 0.000000000000000000e+00
-9.499999999999999556e-01 3.097798330000000044e-01 -1.326211190000000073e+01 0.000000000000000000e+00
-9.399999999999999467e-01 3.033050389999999985e-01 -1.312256020000000056e+01 0.000000000000000000e+00
-9.299999999999999378e-01 2.968983700000000225e-01 -1.298300700000000063e+01 0.000000000000000000e+00
-9.199999999999999289e-01 2.905598340000000168e-01 -1.284345229999999916e+01 0.000000000000000000e+00
-9.099999999999999201e-01 2.842894389999999771e-01 -1.270389600000000030e+01 0.000000000000000000e+00
-8.999999999999999112e-01 2.780871939999999820e-01 -1.256433829999999929e+01 0.000000000000000000e+00
-8.899999999999999023e-01 2.719531049999999728e-01 -1.242477899999999913e+01 0.000000000000000000e+00
-8.799999999999998934e-01 2.658871819999999997e-01 -1.228521819999999920e+01 0.000000000000000000e+00
-8.699999999999998845e-01 2.598894330000000030e-01 -1.214565600000000067e+01 0.000000000000000000e+00
-8.599999999999998757e-01 2.539598650000000069e-01 -1.200609230000000061e+01 0.000000000000000000e+00
-8.499999999999998668e-01 2.480984860000000070e-01 -1.186652720000000016e+01 0.000000000000000000e+00
-8.399999999999998579e-01 2.423053059999999981e-01 -1.172696059999999996e+01 0.000000000000000000e+00
-8.299999999999998490e-01 2.365803310000000048e-01 -1.158739270000000054e+01 0.000000000000000000e+00
-8.199999999999998401e-01 2.309235709999999941e-01 -1.144782329999999959e+01 0.000000000000000000e+00
-8.099999999999998312e-01 2.253350329999999901e-01 -1.130825259999999943e+01 0.000000000000000000e+00
-7.999999999999998224e-01 2.198147259999999881e-01 -1.116868060000000007e+01 0.000000000000000000e+00
-7.899999999999998135e-01 2.143626570000000120e-01 -1.102910720000000033e+01 0.000000000000000000e+00
-7.799999999999998046e-01 2.089788350000000017e-01 -1.088953249999999962e+01 0.000000000000000000e+00
-7.699999999999997957e-01 2.036632680000000084e-01 -1.074995649999999969e+01 0.000000000000000000e+00
-7.599999999999997868e-01 1.984159649999999997e-01 -1.061037920000000057e+01 0.000000000000000000e+00
-7.499999999999997780e-01 1.932369329999999996e-01 -1.047080060000000046e+01 0.000000000000000000e+00
-7.399999999999997691e-01 1.881261810000000034e-01 -1.033122080000000054e+01 0.000000000000000000e+00
-7.299999999999997602e-01 1.830837170000000069e-01 -1.019163969999999964e+01 0.000000000000000000e+00
-7.199999999999997513e-01 1.781095490000000059e-01 -1.005205750000000009e+01 0.000000000000000000e+00
-7.099999999999997424e-01 1.732036859999999956e-01 -9.912473970000000634e+00 0.000000000000000000e+00
-6.999999999999997335e-01 1.683661350000000001e-01 -9.772889290000000173e+00 0.000000000000000000e+00
-6.899999999999997247e-01 1.635969059999999864e-01 -9.633303449999999657e+00 0.000000000000000000e+00
-6.799999999999997158e-01 1.588960060000000063e-01 -9.493716450000000862e+00 0.000000000000000000e+00
-6.699999999999997069e-01 1.542634439999999996e-01 -9.354128310000000113e+00 0.000000000000000000e+00
-6.599999999999996980e-01 1.496992279999999897e-01 -9.214539050000000842e+00 0.000000000000000000e+00
-6.499999999999996891e-01 1.452033660000000004e-01 -9.074948680000000323e+00 0.000000000000000000e+00
-6.399999999999996803e-01 1.407758669999999990e-01 -8.935357220000000211e+00 0.000000000000000000e+00
-6.299999999999996714e-01 1.364167390000000091e-01 -8.795764690000000385e+00 0.000000000000000000e+00
-6.199999999999996625e-01 1.321259909999999982e-01 -8.656171110000000724e+00 0.000000000000000000e+00
-6.099999999999996536e-01 1.279036299999999904e-01 -8.516576490000000277e+00 0.000000000000000000e+00
-5.999999999999996447e-01 1.237496659999999943e-01 -8.376980839999999873e+00 0.000000000000000000e+00
-5.899999999999996358e-01 1.196641060000000062e-01 -8.237384190000000217e+00 0.000000000000000000e+00
-5.799999999999996270e-01 1.156469589999999936e-01 -8.097786539999999533e+00 0.000000000000000000e+00
-5.699999999999996181e-01 1.116982329999999940e-01 -7.958187930000000243e+00 0.000000000000000000e+00
-5.599999999999996092e-01 1.078179380000000021e-01 -7.818588349999999743e+00 0.000000000000000000e+00
-5.499999999999996003e-01 1.040060800000000008e-01 -7.678987839999999565e+00 0.000000000000000000e+00
-5.399999999999995914e-01 1.002626689999999987e-01 -7.539386399999999711e+00 0.000000000000000000e+00
-5.299999999999995826e-01 9.658771389999999679e-02 -7.399784059999999997e+00 0.000000000000000000e+00
-5.199999999999995737e-01 9.298122189999999399e-02 -7.260180830000000363e+00 0.000000000000000000e+00
-5.099999999999995648e-01 8.944320209999999383e-02 -7.120576719999999860e+00 0.000000000000000000e+00
-4.999999999999995559e-01 8.597366280000000305e-02 -6.980971750000000142e+00 0.000000000000000000e+00
-4.899999999999995470e-01 8.257261259999999770e-02 -6.841365950000000140e+00 0.000000000000000000e+00
-4.799999999999995381e-01 7.924006000000000105e-02 -6.701759319999999853e+00 0.000000000000000000e+00
-4.699999999999995293e-01 7.597601349999999476e-02 -6.562151880000000048e+00 0.000000000000000000e+00
-4.599999999999995204e-01 7.278048160000000211e-02 -6.422543659999999655e+00 0.000000000000000000e+00
-4.499999999999995115e-01 6.965347280000000474e-02 -6.282934659999999560e+00 0.000000000000000000e+00
-4.399999999999995026e-01 6.659499580000000085e-02 -6.143324899999999644e+00 0.000000000000000000e+00
-4.299999999999994937e-01 6.360505900000000545e-02 -6.003714399999999785e+00 0.000000000000000000e+00
-4.199999999999994849e-01 6.068367110000000286e-02 -5.864103179999999860e+00 0.000000000000000000e+00
-4.099999999999994760e-01 5.783084060000000248e-02 -5.724491249999999809e+00 0.000000000000000000e+00
-3.999999999999994671e-01 5.504657610000000117e-02 -5.584878630000000399e+00 0.000000000000000000e+00
-3.899999999999994582e-01 5.233088610000000140e-02 -5.445265339999999732e+00 0.000000000000000000e+00
-3.799999999999994493e-01 4.968377940000000270e-02 -5.305651390000000411e+00 0.000000000000000000e+00
-3.699999999999994404e-01 4.710526450000000059e-02 -5.166036789999999712e+00 0.000000000000000000e+00
-3.599999999999994316e-01 4.459535010000000022e-02 -5.026421580000000056e+00 0.000000000000000000e+00
-3.499999999999994227e-01 4.215404479999999843e-02 -4.886805759999999665e+00 0.000000000000000000e+00
-3.399999999999994138e-01 3.978135719999999903e-02 -4.747189340000000257e+00 0.000000000000000000e+00
-3.299999999999994049e-01 3.747729600000000022e-02 -4.607572359999999811e+00 0.000000000000000000e+00
-3.199999999999993960e-01 3.524186990000000019e-02 -4.467954820000000105e+00 0.000000000000000000e+00
