1.000000000000000000e+00 -9.874083230000000100e+00 1.218718079999999981e-01
1.010000000000000009e+00 -9.972844419999999488e+00 1.243219390000000063e-01
1.020000000000000018e+00 -1.007160619999999973e+01 1.267964699999999945e-01
1.030000000000000027e+00 -1.017036859999999976e+01 1.292954000000000048e-01
1.040000000000000036e+00 -1.026913170000000086e+01 1.318187319999999940e-01
1.050000000000000044e+00 -1.036789530000000070e+01 1.343664659999999900e-01
1.060000000000000053e+00 -1.046665959999999984e+01 1.369386009999999931e-01
1.070000000000000062e+00 -1.056542450000000066e+01 1.395351400000000019e-01
1.080000000000000071e+00 -1.066419010000000078e+01 1.421560809999999897e-01
1.090000000000000080e+00 -1.076295630000000081e+01 1.448014270000000103e-01
1.100000000000000089e+00 -1.086172320000000013e+01 1.474711780000000083e-01
1.110000000000000098e+00 -1.096049069999999936e+01 1.501653340000000114e-01
1.120000000000000107e+00 -1.105925889999999967e+01 1.528838959999999914e-01
1.130000000000000115e+00 -1.115802779999999927e+01 1.556268640000000036e-01
1.140000000000000124e+00 -1.125679739999999995e+01 1.583942399999999917e-01
1.150000000000000133e+00 -1.135556760000000054e+01 1.611860240000000111e-01
1.160000000000000142e+00 -1.145433859999999981e+01 1.640022170000000057e-01
1.170000000000000151e+00 -1.155311020000000077e+01 1.668428190000000033e-01
1.180000000000000160e+00 -1.165188249999999925e+01 1.697078310000000034e-01
1.190000000000000169e+00 -1.175065559999999998e+01 1.725972540000000055e-01
1.200000000000000178e+00 -1.184942940000000000e+01 1.755110880000000095e-01
1.210000000000000187e+00 -1.194820379999999993e+01 1.784493349999999867e-01
1.220000000000000195e+00 -1.204697909999999972e+01 1.814119939999999931e-01
1.230000000000000204e+00 -1.214575499999999941e+01 1.843990679999999993e-01
1.240000000000000213e+00 -1.224453169999999957e+01 1.874105550000000064e-01
1.250000000000000222e+00 -1.234330910000000081e+01 1.904464580000000129e-01
1.260000000000000231e+00 -1.244208730000000074e+01 1.935067759999999915e-01
1.270000000000000240e+00 -1.254086629999999936e+01 1.965915109999999966e-01
1.280000000000000249e+00 -1.263964600000000083e+01 1.997006640000000000e-01
1.290000000000000258e+00 -1.273842649999999921e+01 2.028342340000000021e-01
1.300000000000000266e+00 -1.283720770000000044e+01 2.059922240000000015e-01
1.310000000000000275e+00 -1.293598979999999976e+01 2.091746329999999987e-01
1.320000000000000284e+00 -1.303477260000000015e+01 2.123814619999999931e-01
1.330000000000000293e+00 -1.313355619999999924e+01 2.156127130000000114e-01
1.340000000000000302e+00 -1.323234069999999996e+01 2.188683849999999986e-01
1.350000000000000311e+00 -1.333112589999999997e+01 2.221484800000000093e-01
1.360000000000000320e+00 -1.342991190000000046e+01 2.254529989999999873e-01
1.370000000000000329e+00 -1.352869880000000080e+01 2.287819429999999876e-01
1.380000000000000338e+00 -1.362748649999999984e+01 2.321353110000000108e-01
1.390000000000000346e+00 -1.372627499999999934e+01 2.355131059999999998e-01
1.400000000000000355e+00 -1.382506440000000048e+01 2.389153270000000107e-01
1.410000000000000364e+00 -1.392385460000000030e+01 2.423419759999999867e-01
1.420000000000000373e+00 -1.402264560000000060e+01 2.457930530000000113e-01
