-6.267983162818580034e+00 -6.746130764450830597e+00 -5.571241054388014646e+00 -5.414307679330492284e+00 5.707598399999999828e+01 -1.042630910000000029e+02 4.521010900000000277e+01 -1.423962549999999965e+02
-8.308735700834386506e+00 -9.928951500151921294e+00 -3.599018392122506071e-01 -2.159282363520283354e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-2.269744834483294227e+00 -1.684700925398786353e+00 -2.120798489068691950e+00 -6.128968460920676264e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-2.144876683457286326e+00 3.570751931543474811e+00 -9.330367764427158761e+00 4.016530272552001790e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-1.026385839865152860e+00 -2.189983144508258484e+00 -6.334659483290028703e+00 6.442660932632744419e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
8.375270695657434317e+00 -9.401255109063782811e+00 -8.785082142504705871e+00 -4.763977621935014284e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-8.469171118131171738e+00 2.649507449298722506e+00 5.517288395161582315e+00 2.876266644918164417e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
2.464685672901882896e+00 7.966332805274056739e-01 4.079143873368078488e-01 9.279147110405389753e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
4.725684788149028037e+00 -1.500966771207998818e-01 -9.651059421267930816e+00 2.335661876814736360e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-2.634930377788922584e+00 3.022625972144464157e+00 2.631878615448234981e+00 -6.136884951628340801e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-8.756346632741687230e+00 8.171696752550914766e+00 -4.056055231603372668e+00 -7.536593681981225146e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-9.547903979196554758e+00 1.103156674478391608e+00 -8.067063629337805963e+00 -4.866288804583698280e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-9.415616340315061450e+00 3.213084546618974358e+00 6.801302035101901566e-01 -4.589473099394218991e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-4.266866864188976649e+00 -6.876012532709854241e+00 8.194469894792657527e+00 5.089826792428635116e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-7.847840659416885245e+00 3.222309099304004221e+00 1.661383399582101461e+00 6.917165512061583144e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
2.805275440666521902e+00 -9.369927059432718863e+00 6.532355675759035307e+00 -1.867576664820568055e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
-3.954611656008728104e+00 8.113696419574878860e+00 -9.997339193436978633e+00 -5.338439049547341497e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
7.358630943168325445e+00 -9.763438581662038374e+00 -9.507099459554710918e+00 9.620708536735286032e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
4.591919948735460721e+00 3.943972425847048768e+00 -6.474782184008556207e+00 -8.243327747087779045e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
9.443875621616776073e+00 -1.046111531546561224e+00 -3.610719657499672053e+00 -7.553764112610810599e+00 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02 -9.980000000000000000e+02
