7.822526749264816504e-01 1.780603453571796724e+00 4.188076231536475902e+00 4.524093700215856551e+00 5.214089949999999973e+00 -4.291129879999999730e+00 6.219938539999999705e+01 -4.232472409999999741e+01
8.867801191130372240e-01 1.659673546185421067e+00 4.531591730925850214e+00 4.309458038909002475e+00 2.924851479999999726e-01 4.934408370000000210e-01 -1.961176550000000018e+00 -1.921653190000000011e+00
8.859181694346135449e-01 1.658165989772675264e+00 4.530099873121524290e+00 4.306473812631755216e+00 1.492492549999999965e-03 -1.068802119999999987e-02 -3.198681309999999722e-02 -7.320354450000000207e-03
8.859171531989645798e-01 1.658166350554248547e+00 4.530077953540677882e+00 4.306482594490686822e+00 5.596590680000000157e-05 8.692282340000000336e-05 2.047857310000000049e-04 3.397031979999999779e-04
