7.150070333427933633e+00
7.019170514643137793e+00
6.907392685720833647e+00
5.979117871581245414e-01
5.808816508276537505e+00
1.223781557901528316e+01
1.838567540202754458e+01
1.962007260248152463e+01
1.950517709694268120e+01
1.968725749790270640e+01
1.987030098543694834e+01
1.930510396328542200e+01
1.921147002336870102e+01
1.937168779094249160e+01
1.979364950540325196e+01
1.881617142570285850e+01
1.915585904839276310e+01
1.946675833968041402e+01
1.966300074404786002e+01
1.928032642012890108e+01
1.782774725736272003e+01
8.550283423623826096e+00
1.481446851928956698e-01
9.937124869009236861e+00
1.893263518327935913e+01
2.036090334700603321e+01
2.009914675832902020e+01
1.995642164192215162e+01
2.019575419231598445e+01
