7.285742740000000595e+01 -5.017306450000000240e+01 7.153147429999999929e+01 -5.190853539999999811e+01 2.186604319999999859e+02 -5.555222059999999829e+01
6.550800920000000360e+01 -4.523253129999999800e+01 6.443934570000000406e+01 -4.664198729999999671e+01 1.972156449999999950e+02 -4.959377729999999929e+01
5.817340209999999701e+01 -4.027524470000000179e+01 5.733325820000000306e+01 -4.139183630000000136e+01 1.756758979999999895e+02 -4.372440029999999922e+01
5.085335640000000268e+01 -3.530109190000000297e+01 5.021336039999999912e+01 -3.615824219999999656e+01 1.540417070000000024e+02 -3.794430390000000131e+01
4.354762360000000143e+01 -3.030995850000000047e+01 4.307980150000000208e+01 -3.094136430000000004e+01 1.323135800000000017e+02 -3.225369510000000162e+01
3.625595619999999997e+01 -2.530172879999999935e+01 3.593273119999999921e+01 -2.574136160000000118e+01 1.104920240000000007e+02 -2.665277400000000085e+01
2.897810750000000013e+01 -2.027628620000000126e+01 2.877230020000000010e+01 -2.055839230000000128e+01 8.857753440000000467e+01 -2.114173369999999963e+01
2.171383189999999885e+01 -1.523351219999999984e+01 2.159865950000000012e+01 -1.539261450000000053e+01 6.657060459999999580e+01 -1.572076030000000024e+01
1.446288460000000065e+01 -1.017328730000000014e+01 1.441196090000000041e+01 -1.024418529999999983e+01 4.447172009999999887e+01 -1.039003310000000013e+01
7.225021619999999700e+00 -5.095490690000000100e+00 7.212356699999999954e+00 -5.113261750000000383e+00 2.228136080000000163e+01 -5.149724469999999776e+00
0.000000000000000000e+00 -1.133399780000000037e-14 -6.211775030000000414e-32 -1.133399790000000035e-14 3.354655100000000216e-14 -1.133399790000000035e-14
-7.212422580000000139e+00 5.113308449999999894e+00 -7.224955630000000184e+00 5.095444149999999617e+00 -2.237189520000000087e+01 5.058981440000000163e+00
-1.441248760000000040e+01 1.024455979999999933e+01 -1.446235599999999977e+01 1.017291550000000022e+01 -4.483386430000000189e+01 1.002706769999999992e+01
-2.160043590000000080e+01 1.539388049999999986e+01 -2.171204609999999846e+01 1.523225940000000023e+01 -6.738545320000000061e+01 1.490411330000000056e+01
-2.877650750000000102e+01 2.056139860000000041e+01 -2.897387069999999909e+01 2.027332159999999917e+01 -9.002621469999999704e+01 1.968997930000000096e+01
-3.594094179999999739e+01 2.574724339999999856e+01 -3.624767359999999883e+01 2.529594880000000146e+01 -1.127557079999999985e+02 2.438453339999999869e+01
-4.309397760000000233e+01 3.095154610000000162e+01 -4.353329829999999845e+01 3.029998780000000025e+01 -1.355734999999999957e+02 2.898764979999999980e+01
-5.023585289999999759e+01 3.617443889999999840e+01 -5.083058739999999887e+01 3.528528630000000277e+01 -1.584791629999999998e+02 3.349920910000000163e+01
-5.736680549999999812e+01 4.141605580000000231e+01 -5.813938319999999749e+01 4.025169240000000315e+01 -1.814722779999999887e+02 3.791909830000000170e+01
-6.448707220000000007e+01 4.667653239999999926e+01 -6.545952719999999658e+01 4.519905500000000131e+01 -2.045524310000000128e+02 4.224721079999999773e+01
-7.159688970000000552e+01 5.195600559999999746e+01 -7.279086039999999969e+01 5.012722329999999715e+01 -2.277192180000000121e+02 4.648344629999999711e+01
