3.898995314049838457e-01 1.332796965939085920e-01 -1.315880200000000055e+00 5.444024459999999621e+00
5.872435724255712364e-01 2.084961042174056645e-01 -7.426170979999999755e-01 2.755442620000000176e+00
6.862293489216619857e-01 2.495809527697430141e-01 -4.056337170000000047e-01 1.382102170000000019e+00
7.356883215059824010e-01 2.716526641483570370e-01 -2.179156220000000033e-01 6.905775330000000212e-01
7.603548558867055940e-01 2.834011117389290124e-01 -1.159932830000000026e-01 3.444097919999999924e-01
7.726441515026996054e-01 2.896193186317380652e-01 -6.139281180000000226e-02 1.715909369999999989e-01
7.787629363825708806e-01 2.928978212881771515e-01 -3.236889669999999664e-02 8.543435389999999574e-02
7.818080134970620820e-01 2.946213989384526277e-01 -1.701700830000000067e-02 4.251729729999999957e-02
7.833228342877404105e-01 2.955254018110029524e-01 -8.925286529999999774e-03 2.115088830000000017e-02
7.840761369660159685e-01 2.959985961171017199e-01 -4.671882020000000385e-03 1.051808960000000064e-02
7.844506172362877283e-01 2.962458476264910878e-01 -2.441132249999999806e-03 5.228730959999999643e-03
7.846367147882991055e-01 2.963748330543037879e-01 -1.273482569999999934e-03 2.598412009999999991e-03
7.847291640237746835e-01 2.964420225851456259e-01 -6.633671560000000203e-04 1.290834839999999931e-03
7.847750747637015634e-01 2.964769743445576089e-01 -3.450812789999999812e-04 6.410348589999999985e-04
7.847978661197334560e-01 2.964951329907504207e-01 -1.792816429999999990e-04 3.182273629999999871e-04
7.848091762357773948e-01 2.965045558009994919e-01 -9.303209530000000106e-05 1.579190110000000004e-04
7.848147867250168108e-01 2.965094399811775694e-01 -4.822186839999999876e-05 7.833720789999999625e-05
7.848175687858482963e-01 2.965119689627929711e-01 -2.496882060000000158e-05 3.884489719999999972e-05
7.848189477718962026e-01 2.965132771450421645e-01 -1.291577910000000007e-05 1.925427750000000142e-05
