-7.930853946511553024e-03 -1.183354627171981643e-01 2.301041740713194450e-01 6.856939478678447664e-02 4.590883884219924549e-01 -5.689180086506218093e-01 -2.080934429096328777e-03 1.045589320971810759e-01 -1.666112982773061968e-01 1.937497121091819596e-01 4.201166443628718272e-01 -7.892301276711776170e-01 8.652243260000000546e+00 -4.101478559999999773e-01 2.897665620000000075e+01 -1.851979430000000093e+01 1.553043150000000026e+02 4.258273539999999713e+01 2.108916999999999859e+02 6.673093529999999873e+01 4.046245139999999765e+02 1.368571340000000021e+02 3.956647189999999910e+02 1.114149689999999993e+02
-7.956182787897118219e-03 -1.183133317357217273e-01 2.321520833942814221e-01 7.006181374686819285e-02 4.472827748820901173e-01 -5.660064217167315448e-01 -2.554848669511757264e-01 -7.452104379837122539e-02 -9.926509060394619888e-02 -2.497556383625953447e-01 2.741290515604872247e-01 -5.310767907681875899e-01 -1.635248219999999942e-03 -1.309892989999999948e-03 1.585049360000000129e-01 -1.590413430000000017e-01 3.661594160000000014e-02 -2.990323889999999984e+00 -1.059402820000000034e+01 1.695635499999999851e+01 1.188382509999999996e+02 1.342736209999999915e+02 1.711867929999999944e+02 1.794454760000000135e+02
-7.956210006788347680e-03 -1.183131019944060058e-01 2.321565780671172863e-01 7.008022678288108875e-02 4.473035149094574114e-01 -5.660743268980744647e-01 -2.537408795002338846e-01 -7.484919183224351957e-02 -9.894889083974110766e-02 -2.496840877653108970e-01 2.677741154422808578e-01 -5.466019772235461982e-01 -1.682502159999999943e-05 -1.407637810000000020e-06 1.944361869999999912e-03 -3.454320489999999758e-04 1.609971340000000001e-02 3.277861190000000077e-03 2.243700209999999976e-03 -1.413422880000000104e-01 -9.615553239999999335e-02 -7.588234499999999549e-01 -1.274437430000000093e+00 -2.351727740000000011e-01
-7.956210021863273363e-03 -1.183131016637495453e-01 2.321566183995802113e-01 7.008027322352253230e-02 4.473029169397020888e-01 -5.660739691348145586e-01 -2.537373164532728542e-01 -7.484960553498515301e-02 -9.894961850538262771e-02 -2.496813209871890649e-01 2.676325578080365197e-01 -5.466007858457011537e-01 -2.420012220000000088e-08 -7.796069419999999633e-10 4.976283350000000064e-06 -3.070410369999999995e-06 -3.914984539999999863e-05 -1.363156900000000061e-04 -8.085644830000000003e-05 -4.866032229999999793e-04 -1.416881829999999979e-03 -2.414988769999999816e-03 -1.670840879999999995e-03 1.196255660000000026e-02
