4.061850005538523295e-02
4.699224992582221733e-02
6.189836914401013190e-02
3.758382653127360223e-02
2.946300600931461931e-03
2.120696114944790531e-02
2.819128941917184439e-02
6.917550963896003553e-03
8.927857310872656937e-02
9.492144463382326536e-02
7.187749113077793184e-02
2.573823899827570524e-02
