1.924534124560809550e-02
5.001833267787096637e-02
6.535910529808156011e-02
6.728494048635803859e-02
-5.939068472109847868e-02
-3.763006642714444849e-02
-5.519688505276982432e-02
-4.972965704975648021e-02
-2.944652951798329768e-02
-8.147071476167015713e-02
2.149374208810950898e-02
8.157305463923607280e-02
