6.078348089999999759e-01 -6.966332549999999912e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.924692249999999660e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.106616400000000167e-01 -3.535110120000000222e+01 8.824151300000000475e-01 1.011315369999999945e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.516988089999999900e+01 0.000000000000000000e+00 -7.149348630000000071e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-3.580801350000000216e-01 4.169689830000000086e+01 2.629163960000000078e+00 3.013218259999999873e+02 0.000000000000000000e+00 -1.510980450000000133e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-2.901173869999999866e+01 0.000000000000000000e+00 -2.130154970000000105e+02 0.000000000000000000e+00 2.137500300000000095e+02 1.864941940000000020e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-5.841993949999999547e-01 6.771887150000000588e+01 3.109935629999999840e+00 3.558343840000000000e+02 0.000000000000000000e+00 -1.976784820000000025e+02 0.000000000000000000e+00 5.610070939999999950e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.733197559999999982e+01 0.000000000000000000e+00 -2.519677330000000097e+02 0.000000000000000000e+00 2.794021599999999808e+02 2.439865399999999962e+00 -7.936046600000000240e+01 6.924283230000000122e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-7.721270959999999572e-01 8.852682199999999568e+01 3.760041980000000117e-01 4.041362829999999917e+01 0.000000000000000000e+00 -1.067305929999999989e+02 0.000000000000000000e+00 2.517054430000000025e+02 -3.576416930000000161e+00 -4.099104689999999778e+02 0.000000000000000000e+00 0.000000000000000000e+00
-6.255792319999999762e+01 0.000000000000000000e+00 -3.046395060000000043e+01 0.000000000000000000e+00 1.499866460000000075e+02 1.317332460000000038e+00 -3.560022109999999884e+02 3.106698279999999812e+00 2.897621609999999919e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
-4.901674369999999836e-01 5.599976540000000114e+01 -4.472585860000000135e-01 -5.332189590000000123e+01 0.000000000000000000e+00 -3.929149809999999832e+01 0.000000000000000000e+00 1.916886599999999987e+02 -2.914589630000000042e+00 -3.324821590000000242e+02 0.000000000000000000e+00 7.033935479999999529e+01
-3.971348379999999878e+01 0.000000000000000000e+00 3.623699830000000333e+01 0.000000000000000000e+00 5.468233370000000093e+01 4.849590400000000079e-01 -2.700103780000000029e+02 2.365935460000000212e+00 2.361407539999999869e+02 0.000000000000000000e+00 -9.949981479999999578e+01 -8.681701530000000000e-01
