6.383031160000000037e-01 -7.315901209999999821e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.171547209999999950e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.577324720000000013e+00 -1.807848270000000070e+02 9.390215769999999962e-01 1.076258119999999963e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.277952290000000062e+02 0.000000000000000000e+00 -7.607975419999999644e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.442266699999999791e+00 -3.945348609999999780e+02 2.803963550000000193e+00 3.213758450000000266e+02 0.000000000000000000e+00 -1.510980450000000133e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.788932770000000119e+02 0.000000000000000000e+00 -2.271778020000000140e+02 0.000000000000000000e+00 2.137500300000000095e+02 1.864941940000000020e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.171668930000000053e+00 -4.781351829999999836e+02 3.533365780000000012e+00 4.049761679999999728e+02 0.000000000000000000e+00 -2.101943890000000010e+02 0.000000000000000000e+00 5.909634379999999965e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.379896209999999996e+02 0.000000000000000000e+00 -2.862741459999999734e+02 0.000000000000000000e+00 2.973503529999999841e+02 2.594344169999999838e+00 -8.360032219999999370e+01 7.294022239999999879e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.748085879999999648e+00 -8.880456550000000107e+02 7.109782739999999990e+00 8.148866400000000567e+02 0.000000000000000000e+00 -4.999565519999999879e+02 0.000000000000000000e+00 3.488585069999999746e+02 -3.576416930000000161e+00 -4.099104689999999778e+02 0.000000000000000000e+00 0.000000000000000000e+00
6.277517840000000433e+02 0.000000000000000000e+00 -5.760363089999999602e+02 0.000000000000000000e+00 7.072608249999999543e+02 6.170761129999999817e+00 -4.935107939999999758e+02 4.305819180000000301e+00 2.897621609999999919e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.664774469999999340e+00 -9.931117749999999660e+02 8.026471329999999682e+00 9.199527590000000146e+02 0.000000000000000000e+00 -5.742268820000000460e+02 0.000000000000000000e+00 4.231288369999999759e+02 -4.493105520000000297e+00 -5.149765879999999925e+02 0.000000000000000000e+00 7.427032979999999895e+01
7.020221139999999878e+02 0.000000000000000000e+00 -6.503066390000000183e+02 0.000000000000000000e+00 8.123269440000000259e+02 7.087449720000000397e+00 -5.985769139999999879e+02 5.222507769999999994e+00 3.640324909999999932e+02 0.000000000000000000e+00 -1.050661190000000005e+02 -9.166885849999999447e-01
