-5.000000000000000000e-01 4.508089970000000335e+00 -3.500349910000000175e+00 2.990785590000000216e+00 -1.114671650000000014e+00 -6.932211740000000511e-01 4.989768439999999750e+00
-4.899999999999999911e-01 4.457553700000000063e+00 -3.430805630000000050e+00 3.010920950000000040e+00 -1.092859060000000104e+00 -5.006757160000000484e-01 4.887883470000000230e+00
-4.799999999999999822e-01 4.407029109999999861e+00 -3.361238639999999833e+00 3.031038259999999873e+00 -1.071017840000000110e+00 -3.081392680000000217e-01 4.786106590000000161e+00
-4.699999999999999734e-01 4.356516369999999583e+00 -3.291649169999999902e+00 3.051137919999999948e+00 -1.049148570000000058e+00 -1.156108279999999988e-01 4.684436360000000299e+00
-4.599999999999999645e-01 4.306015659999999912e+00 -3.222037460000000131e+00 3.071220289999999853e+00 -1.027251810000000098e+00 7.691060569999999541e-02 4.582871349999999566e+00
-4.499999999999999556e-01 4.255527149999999814e+00 -3.152403749999999949e+00 3.091285759999999883e+00 -1.005328119999999936e+00 2.694260370000000071e-01 4.481410109999999669e+00
-4.399999999999999467e-01 4.205051000000000094e+00 -3.082748280000000118e+00 3.111334700000000009e+00 -9.833780739999999909e-01 4.619364670000000173e-01 4.380051220000000356e+00
-4.299999999999999378e-01 4.154587389999999658e+00 -3.013071300000000008e+00 3.131367490000000142e+00 -9.614022389999999918e-01 6.544429000000000496e-01 4.278793229999999781e+00
-4.199999999999999289e-01 4.104136500000000076e+00 -2.943373030000000057e+00 3.151384499999999811e+00 -9.394011759999999489e-01 8.469463379999999653e-01 4.177634720000000357e+00
-4.099999999999999201e-01 4.053698480000000437e+00 -2.873653720000000078e+00 3.171386109999999814e+00 -9.173754530000000074e-01 1.039447790000000094e+00 4.076574250000000177e+00
-3.999999999999999112e-01 4.003273519999999586e+00 -2.803913619999999884e+00 3.191372700000000062e+00 -8.953256320000000379e-01 1.231948239999999917e+00 3.975610389999999938e+00
-3.899999999999999023e-01 3.952861780000000103e+00 -2.734152949999999915e+00 3.211344640000000084e+00 -8.732522780000000484e-01 1.424448720000000002e+00 3.874741719999999834e+00
-3.799999999999998934e-01 3.902463440000000006e+00 -2.664371959999999984e+00 3.231302309999999789e+00 -8.511559530000000207e-01 1.616950209999999943e+00 3.773966800000000177e+00
-3.699999999999998845e-01 3.852078650000000160e+00 -2.594570889999999963e+00 3.251246089999999977e+00 -8.290372219999999626e-01 1.809453729999999982e+00 3.673284220000000211e+00
-3.599999999999998757e-01 3.801707599999999854e+00 -2.524749969999999788e+00 3.271176350000000177e+00 -8.068966450000000235e-01 2.001960270000000097e+00 3.572692539999999806e+00
-3.499999999999998668e-01 3.751350459999999831e+00 -2.454909450000000160e+00 3.291093479999999794e+00 -7.847347850000000458e-01 2.194470840000000145e+00 3.472190340000000042e+00
-3.399999999999998579e-01 3.701007380000000069e+00 -2.385049570000000063e+00 3.310997840000000192e+00 -7.625522040000000112e-01 2.386986450000000204e+00 3.371776199999999779e+00
-3.299999999999998490e-01 3.650678549999999856e+00 -2.315170559999999877e+00 3.330889819999999890e+00 -7.403494630000000409e-01 2.579508109999999910e+00 3.271448700000000098e+00
-3.199999999999998401e-01 3.600364129999999996e+00 -2.245272659999999920e+00 3.350769800000000131e+00 -7.181271209999999794e-01 2.772036799999999968e+00 3.171206409999999920e+00
-3.099999999999998312e-01 3.550064289999999900e+00 -2.175356120000000004e+00 3.370638150000000000e+00 -6.958857410000000021e-01 2.964573559999999830e+00 3.071047930000000203e+00
-2.999999999999998224e-01 3.499779199999999868e+00 -2.105421170000000064e+00 3.390495249999999849e+00 -6.736258800000000102e-01 3.157119359999999819e+00 2.970971819999999930e+00
-2.899999999999998135e-01 3.449509030000000198e+00 -2.035468049999999973e+00 3.410341480000000036e+00 -6.513480999999999854e-01 3.349675239999999832e+00 2.870976680000000059e+00
-2.799999999999998046e-01 3.399253939999999918e+00 -1.965497000000000050e+00 3.430177210000000088e+00 -6.290529580000000509e-01 3.542242180000000129e+00 2.771061079999999954e+00
-2.699999999999997957e-01 3.349014110000000155e+00 -1.895508259999999945e+00 3.450002829999999854e+00 -6.067410140000000229e-01 3.734821209999999780e+00 2.671223620000000132e+00
-2.599999999999997868e-01 3.298789709999999875e+00 -1.825502069999999977e+00 3.469818710000000195e+00 -5.844128250000000246e-01 3.927413319999999874e+00 2.571462869999999956e+00
-2.499999999999997780e-01 3.248580889999999943e+00 -1.755478660000000080e+00 3.489625240000000073e+00 -5.620689509999999833e-01 4.120019519999999602e+00 2.471777429999999942e+00
-2.399999999999997691e-01 3.198387840000000093e+00 -1.685438290000000006e+00 3.509422789999999903e+00 -5.397099480000000504e-01 4.312640830000000314e+00 2.372165890000000221e+00
-2.299999999999997602e-01 3.148210709999999857e+00 -1.615381179999999972e+00 3.529211730000000102e+00 -5.173363739999999877e-01 4.505278249999999929e+00 2.272626820000000158e+00
-2.199999999999997513e-01 3.098049679999999917e+00 -1.545307570000000075e+00 3.548992460000000015e+00 -4.949487859999999739e-01 4.697932800000000242e+00 2.173158830000000208e+00
-2.099999999999997424e-01 3.047904910000000189e+00 -1.475217709999999904e+00 3.568765350000000058e+00 -4.725477399999999939e-01 4.890605469999999677e+00 2.073760510000000057e+00
-1.999999999999997335e-01 2.997776570000000085e+00 -1.405111840000000001e+00 3.588530780000000142e+00 -4.501337930000000043e-01 5.083297289999999968e+00 1.974430429999999959e+00
-1.899999999999997247e-01 2.947664829999999903e+00 -1.334990190000000077e+00 3.608289130000000178e+00 -4.277075009999999899e-01 5.276009260000000367e+00 1.875167210000000084e+00
-1.799999999999997158e-01 2.897569850000000002e+00 -1.264853000000000005e+00 3.628040780000000076e+00 -4.052694199999999913e-01 5.468742400000000004e+00 1.775969420000000021e+00
-1.699999999999997069e-01 2.847491810000000179e+00 -1.194700520000000044e+00 3.647786110000000193e+00 -3.828201039999999944e-01 5.661497719999999845e+00 1.676835670000000000e+00
-1.599999999999996980e-01 2.797430859999999964e+00 -1.124532969999999965e+00 3.667525499999999994e+00 -3.603601100000000113e-01 5.854276220000000031e+00 1.577764549999999932e+00
-1.499999999999996891e-01 2.747387180000000040e+00 -1.054350609999999966e+00 3.687259340000000218e+00 -3.378899919999999724e-01 6.047078929999999630e+00 1.478754649999999948e+00
-1.399999999999996803e-01 2.697360929999999879e+00 -9.841536730000000066e-01 3.706987999999999950e+00 -3.154103050000000019e-01 6.239906859999999611e+00 1.379804569999999897e+00
-1.299999999999996714e-01 2.647352279999999780e+00 -9.139423930000000196e-01 3.726711869999999927e+00 -2.929216040000000021e-01 6.432761029999999991e+00 1.280912920000000010e+00
-1.199999999999996625e-01 2.597361400000000042e+00 -8.437170139999999874e-01 3.746431320000000120e+00 -2.704244410000000154e-01 6.625642440000000022e+00 1.182078270000000098e+00
-1.099999999999996536e-01 2.547388440000000198e+00 -7.734777739999999513e-01 3.766146749999999876e+00 -2.479193719999999990e-01 6.818552129999999600e+00 1.083299240000000108e+00
-9.999999999999964473e-02 2.497433589999999981e+00 -7.032249149999999505e-01 3.785858520000000116e+00 -2.254069509999999943e-01 7.011491089999999815e+00 9.845744210000000329e-01
-8.999999999999963585e-02 2.447496999999999812e+00 -6.329586740000000544e-01 3.805567040000000123e+00 -2.028877289999999889e-01 7.204460349999999735e+00 8.859024140000000269e-01
-7.999999999999962697e-02 2.397578839999999989e+00 -5.626792940000000520e-01 3.825272669999999930e+00 -1.803622619999999954e-01 7.397460940000000207e+00 7.872818169999999949e-01
-6.999999999999961808e-02 2.347679269999999985e+00 -4.923870120000000128e-01 3.844975799999999833e+00 -1.578311020000000009e-01 7.590493859999999593e+00 6.887112330000000338e-01
-5.999999999999960920e-02 2.297798460000000098e+00 -4.220820699999999759e-01 3.864676820000000124e+00 -1.352948009999999923e-01 7.783560149999999567e+00 5.901892600000000488e-01
-4.999999999999960032e-02 2.247936590000000123e+00 -3.517647079999999815e-01 3.884376109999999827e+00 -1.127539139999999968e-01 7.976660810000000268e+00 4.917145019999999978e-01
-3.999999999999959144e-02 2.198093800000000098e+00 -2.814351649999999871e-01 3.904074050000000184e+00 -9.020899129999999932e-02 8.169796879999999817e+00 3.932855590000000068e-01
-2.999999999999958256e-02 2.148270269999999815e+00 -2.110936830000000042e-01 3.923771040000000099e+00 -6.766058649999999453e-02 8.362969370000000069e+00 2.949010349999999780e-01
-1.999999999999957367e-02 2.098466170000000020e+00 -1.407405009999999901e-01 3.943467440000000046e+00 -4.510925169999999845e-02 8.556179309999999205e+00 1.965595310000000095e-01
-9.999999999999564793e-03 2.048681649999999799e+00 -7.037585959999999308e-02 3.963163660000000199e+00 -2.255553880000000025e-02 8.749427719999999908e+00 9.825965189999999461e-02
4.440892098500626162e-16 1.998916890000000057e+00 0.000000000000000000e+00 3.982860070000000086e+00 -2.148605260000000085e-15 8.942715630000000360e+00 -7.574895430000000118e-15
1.000000000000045297e-02 1.949172050000000045e+00 7.038683749999999351e-02 4.002557060000000000e+00 2.255681299999999848e-02 9.136044070000000517e+00 -9.822082059999999448e-02
2.000000000000046185e-02 1.899447289999999899e+00 1.407844119999999977e-01 4.022255020000000236e+00 4.511434849999999830e-02 9.329414059999999509e+00 -1.964042059999999978e-01
3.000000000000047073e-02 1.849742779999999920e+00 2.111924829999999864e-01 4.041954330000000262e+00 6.767205469999999778e-02 9.522826630000000847e+00 -2.945515510000000226e-01
4.000000000000047962e-02 1.800058680000000022e+00 2.816108090000000175e-01 4.061655390000000310e+00 9.022938029999999499e-02 9.716282809999999159e+00 -3.926642510000000197e-01
5.000000000000048850e-02 1.750395160000000061e+00 3.520391489999999957e-01 4.081358569999999908e+00 1.127857740000000053e-01 9.909783629999999732e+00 -4.907437020000000039e-01
6.000000000000049738e-02 1.700752389999999892e+00 4.224772620000000201e-01 4.101064280000000117e+00 1.353406839999999889e-01 1.010333010000000087e+01 -5.887912979999999630e-01
7.000000000000050626e-02 1.651130519999999935e+00 4.929249070000000232e-01 4.120772879999999638e+00 1.578935589999999889e-01 1.029692329999999956e+01 -6.868084340000000232e-01
8.000000000000051514e-02 1.601529729999999985e+00 5.633818419999999660e-01 4.140484790000000359e+00 1.804438479999999900e-01 1.049056419999999967e+01 -7.847965040000000059e-01
9.000000000000052403e-02 1.551950170000000018e+00 6.338478250000000314e-01 4.160200380000000031e+00 2.029910000000000048e-01 1.068425389999999986e+01 -8.827569020000000100e-01
1.000000000000005329e-01 1.502392010000000111e+00 7.043226150000000407e-01 4.179920039999999837e+00 2.255344639999999901e-01 1.087799350000000054e+01 -9.806910229999999951e-01
1.100000000000005418e-01 1.452855419999999897e+00 7.748059699999999550e-01 4.199644160000000070e+00 2.480736889999999861e-01 1.107178380000000040e+01 -1.078600259999999977e+00
1.200000000000005507e-01 1.403340559999999959e+00 8.452976490000000398e-01 4.219373140000000078e+00 2.706081240000000054e-01 1.126562610000000042e+01 -1.176486010000000082e+00
1.300000000000005596e-01 1.353847599999999929e+00 9.157974079999999795e-01 4.239107370000000152e+00 2.931372170000000055e-01 1.145952119999999930e+01 -1.274349659999999940e+00
1.400000000000005684e-01 1.304376690000000005e+00 9.863050049999999569e-01 4.258847229999999762e+00 3.156604179999999982e-01 1.165347030000000039e+01 -1.372192609999999924e+00
1.500000000000005773e-01 1.254928009999999983e+00 1.056820199999999987e+00 4.278593129999999967e+00 3.381771760000000238e-01 1.184747439999999941e+01 -1.470016259999999964e+00
1.600000000000005862e-01 1.205501710000000060e+00 1.127342749999999949e+00 4.298345440000000295e+00 3.606869400000000114e-01 1.204153460000000031e+01 -1.567821990000000110e+00
1.700000000000005951e-01 1.156097960000000091e+00 1.197872409999999999e+00 4.318104570000000031e+00 3.831891579999999742e-01 1.223565190000000058e+01 -1.665611200000000069e+00
1.800000000000006040e-01 1.106716929999999932e+00 1.268408930000000101e+00 4.337870910000000357e+00 4.056832799999999795e-01 1.242982729999999947e+01 -1.763385289999999994e+00
1.900000000000006128e-01 1.057358779999999943e+00 1.338952080000000100e+00 4.357644839999999853e+00 4.281687550000000120e-01 1.262406179999999978e+01 -1.861145639999999934e+00
2.000000000000006217e-01 1.008023670000000038e+00 1.409501619999999900e+00 4.377426780000000406e+00 4.506450309999999737e-01 1.281835659999999955e+01 -1.958893659999999981e+00
2.100000000000006306e-01 9.587117649999999935e-01 1.480057289999999970e+00 4.397217099999999768e+00 4.731115579999999876e-01 1.301271269999999980e+01 -2.056630730000000185e+00
2.200000000000006395e-01 9.094232330000000530e-01 1.550618859999999932e+00 4.417016219999999826e+00 4.955677849999999829e-01 1.320713109999999979e+01 -2.154358259999999969e+00
2.300000000000006484e-01 8.601582349999999932e-01 1.621186070000000035e+00 4.436824510000000110e+00 5.180131590000000008e-01 1.340161289999999994e+01 -2.252077630000000052e+00
2.400000000000006573e-01 8.109169360000000326e-01 1.691758700000000060e+00 4.456642379999999903e+00 5.404471299999999978e-01 1.359615909999999950e+01 -2.349790239999999919e+00
